topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
Sum2022_2025,W4285744692,45,auto,T,cells,", and mast","T cells , and mast",0.64944094
Sum2022_2025,W4285744692,46,auto,Feelings,of,hunger and satiety,Feelings of hunger and satiety,0.570876
Sum2022_2025,W4285744692,47,auto,Gut,microbiota,metabolites can influence,Gut microbiota metabolites can influence,0.73285913
Sum2022_2025,W4285744692,48,auto,In,the,"colon , gut","In the colon , gut",0.687433
Sum2022_2025,W4285744692,49,auto,Modulation,of,circadian rhythm Human,Modulation of circadian rhythm Human,0.57931614
Sum2022_2025,W4285744692,50,auto,Circadian,rhythms,affect the microscopic,Circadian rhythms affect the microscopic,0.7586017
Sum2022_2025,W4285744692,51,auto,Recent,studies,showed that gut,Recent studies showed that gut,0.65500116
Sum2022_2025,W4285744692,52,auto,The,effects,of gut microbiota,The effects of gut microbiota,0.6595227
Sum2022_2025,W4285744692,53,auto,These,interactions,between different functions,These interactions between different functions,0.72308797
Sum2022_2025,W4285744692,54,auto,For,example,", gut microbiota","For example , gut microbiota",0.6824622
Sum2022_2025,W4285744692,55,auto,Affecting,drug,efficacy and toxicity,Affecting drug efficacy and toxicity,0.72218454
Sum2022_2025,W4285744692,57,auto,In,addition,to the metabolites,In addition to the metabolites,0.6855775
Sum2022_2025,W4285744692,58,auto,However,",",the structures and,"However , the structures and",0.6328886
Sum2022_2025,W4285744692,59,auto,For,this,"reason , it","For this reason , it",0.73915476
Sum2022_2025,W4285744692,60,auto,Currently,",",a variety of,"Currently , a variety of",0.6254894
Sum2022_2025,W4285744692,61,auto,Because,of,their significance in,Because of their significance in,0.6248273
Sum2022_2025,W4285744692,62,auto,Special,attention,should be paid,Special attention should be paid,0.6124523
Sum2022_2025,W4285744692,63,auto,During,the,"disease development ,","During the disease development ,",0.7406599
Sum2022_2025,W4285744692,64,auto,Correspondingly,",",the methods for,"Correspondingly , the methods for",0.61491823
Sum2022_2025,W4285744692,65,auto,More,importantly,", gut microbiota","More importantly , gut microbiota",0.6699207
Sum2022_2025,W4285744692,66,auto,Therefore,",",microbial - based,"Therefore , microbial - based",0.610793
Sum2022_2025,W4285744692,67,auto,In,order,to develop more,In order to develop more,0.6997148
Sum2022_2025,W4285744692,68,auto,For,example,", vedoNet ,","For example , vedoNet ,",0.71121055
Sum2022_2025,W4285744692,69,auto,The,gut,microbiota and the,The gut microbiota and the,0.73194027
Sum2022_2025,W4285744692,70,auto,Owing,to,the diversity of,Owing to the diversity of,0.627288
Sum2022_2025,W4285744692,71,auto,These,metabolites,shuttle between gut,These metabolites shuttle between gut,0.6995176
Sum2022_2025,W4285744692,72,auto,Because,of,the variability of,Because of the variability of,0.6354028
Sum2022_2025,W4285744692,73,auto,To,achieve,the aim of,To achieve the aim of,0.6063712
Sum2022_2025,W4285744692,74,auto,Of,note,", although a","Of note , although a",0.63142264
Sum2022_2025,W4285744692,75,auto,Figure,1,. 1 Figure1,Figure 1 . 1 Figure1,0.6472501
Sum2022_2025,W4285744692,76,auto,Ways,gut,microbiota metabolites act,Ways gut microbiota metabolites act,0.701204
Sum2022_2025,W4285744692,77,auto,Within,gut,"lumen , gut","Within gut lumen , gut",0.79099953
Sum2022_2025,W4285744692,78,auto,Locally,",",gut microbiota metabolites,"Locally , gut microbiota metabolites",0.60046875
Sum2022_2025,W4285744692,79,auto,Systemically,",",gut microbiota metabolites,"Systemically , gut microbiota metabolites",0.5808566
Sum2022_2025,W4285744692,80,auto,Some,gut,microbiota metabolites can,Some gut microbiota metabolites can,0.7327914
Sum2022_2025,W4285744692,81,auto,Some,gut,microbiota metabolites may,Some gut microbiota metabolites may,0.729141
Sum2022_2025,W4285744692,82,auto,Figure,2,. 2 Figure,Figure 2 . 2 Figure,0.7137245
Sum2022_2025,W4285744692,83,auto,The,major,ways of this,The major ways of this,0.646155
Sum2022_2025,W4285744692,84,auto,By,these,"ways , gut","By these ways , gut",0.6900293
Sum2022_2025,W4285744692,85,auto,Figure,3,. 3 Figure,Figure 3 . 3 Figure,0.7413476
Sum2022_2025,W4285744692,86,auto,Intestinal,barrier,consists of microbial,Intestinal barrier consists of microbial,0.7427313
Sum2022_2025,W4285744692,87,auto,SCFAs,can,enhance the chemical,SCFAs can enhance the chemical,0.6107989
Sum2022_2025,W4285744692,88,auto,SCFAs,",","bile acids ,","SCFAs , bile acids ,",0.64588076
Sum2022_2025,W4285744692,89,auto,The,epithelial,cross of SCFAs,The epithelial cross of SCFAs,0.74454004
Sum2022_2025,W4285744692,90,auto,During,chronic,"diseases , disturbance","During chronic diseases , disturbance",0.78491426
Sum2022_2025,W4285744692,91,auto,This,translocation,triggers the activation,This translocation triggers the activation,0.72910076
Sum2022_2025,W4285744692,92,auto,The,release,of pro-inflammatory cytokines,The release of pro-inflammatory cytokines,0.7009183
Sum2022_2025,W4285744692,93,auto,Figure,4,4 Figure 4,Figure 4 4 Figure 4,0.74670357
Sum2022_2025,W4285744692,94,auto,Gut,microbiota,metabolites modulate the,Gut microbiota metabolites modulate the,0.76416093
Sum2022_2025,W4285744692,95,auto,Gut,microbiota,metabolites can modulate,Gut microbiota metabolites can modulate,0.74073863
Sum2022_2025,W4285744692,96,auto,On,the,"contrary , the","On the contrary , the",0.74733263
Sum2022_2025,W4285744692,97,auto,The,production,of gut microbiota,The production of gut microbiota,0.7412976
Sum2022_2025,W4285744692,98,auto,Similarly,",",the central clock,"Similarly , the central clock",0.6160741
Sum2022_2025,W4285744692,99,auto,Table,1,. 1 Typical,Table 1 . 1 Typical,0.628446
Sum2022_2025,W4285744692,100,auto,Groups,Typical,metabolites Typical targets,Groups Typical metabolites Typical targets,0.70417935
Sum2022_2025,W4285744692,101,auto,This,work,was supported by,This work was supported by,0.5489807
Sum2022_2025,W4285744692,103,auto,The,authors,declare that they,The authors declare that they,0.583974
Sum2022_2025,W4285744692,104,auto,Culturing,the,human microbiota and,Culturing the human microbiota and,0.69381064
Sum2022_2025,W4285744692,105,auto,Gut,microbiota,in health and,Gut microbiota in health and,0.73233515
Sum2022_2025,W4285744692,106,auto,The,gut,microbiota - brain,The gut microbiota - brain,0.7179042
Sum2022_2025,W4285744692,107,auto,Targeting,gut,microbiota for precision,Targeting gut microbiota for precision,0.68384373
Sum2022_2025,W4285744692,108,auto,The,intestinal,barrier : a,The intestinal barrier : a,0.70883435
Sum2022_2025,W4285744692,109,auto,Molecular,physiology,of bile acid,Molecular physiology of bile acid,0.78100294
Sum2022_2025,W4285744692,110,auto,Gut,microbiota,- derived metabolites,Gut microbiota - derived metabolites,0.7416112
Sum2022_2025,W4285744692,111,auto,Gut,microbiota,in human metabolic,Gut microbiota in human metabolic,0.7462777
Sum2022_2025,W4285744692,112,auto,The,role,of short -,The role of short -,0.61936593
Sum2022_2025,W4285744692,113,auto,The,interplay,among gut microbiota,The interplay among gut microbiota,0.76484174
Sum2022_2025,W4285744692,114,auto,The,role,of short -,The role of short -,0.61936593
Sum2022_2025,W4285744692,115,auto,Gut,microbiotaderived,short chain fatty,Gut microbiotaderived short chain fatty,0.67430097
Sum2022_2025,W4285744692,116,auto,The,role,of short -,The role of short -,0.6193659
Sum2022_2025,W4285744692,117,auto,Gut,microbiota,in pancreatic diseases,Gut microbiota in pancreatic diseases,0.6292442
Sum2022_2025,W4285744692,118,auto,Intestinal,crosstalk,between bile acids,Intestinal crosstalk between bile acids,0.78367734
Sum2022_2025,W4285744692,119,auto,Effects,of,bile acids on,Effects of bile acids on,0.54016817
Sum2022_2025,W4285744692,120,auto,Nitric,oxide,and peroxynitrite in,Nitric oxide and peroxynitrite in,0.62805754
Sum2022_2025,W4285744692,121,auto,Metabolites,of,microbiota response to,Metabolites of microbiota response to,0.605116
Sum2022_2025,W4285744692,122,auto,Gut,microbiota,regulation of tryptophan,Gut microbiota regulation of tryptophan,0.7335995
Sum2022_2025,W4285744692,123,auto,Gut,microbiota,- dependent marker,Gut microbiota - dependent marker,0.82500476
Sum2022_2025,W4285744692,124,auto,Gut,microbiota,- derived vitaminsunderrated,Gut microbiota - derived vitaminsunderrated,0.7315912
Sum2022_2025,W4285744692,125,auto,Metabolic,and,functional interplay between,Metabolic and functional interplay between,0.5666344
Sum2022_2025,W4285744692,126,auto,The,gut,microbiota - brain,The gut microbiota - brain,0.7179041
Sum2022_2025,W4285744692,127,auto,T,follicular,helper cells promote,T follicular helper cells promote,0.69515324
Sum2022_2025,W4285744692,128,auto,High,-,"protein , reducedcarbohydrate","High - protein , reducedcarbohydrate",0.5564234
Sum2022_2025,W4285744692,129,auto,Short,chain,fatty acids in,Short chain fatty acids in,0.6288561
Sum2022_2025,W4285744692,130,auto,The,role,of short -,The role of short -,0.6193659
Sum2022_2025,W4285744692,131,auto,Gut,microbiota,metabolism of L,Gut microbiota metabolism of L,0.7277955
Sum2022_2025,W4285744692,132,auto,Gut,bacterial,tyrosine decarboxylases restrict,Gut bacterial tyrosine decarboxylases restrict,0.67122185
Sum2022_2025,W4285744692,133,auto,Systematic,genome,assessment of Bvitamin,Systematic genome assessment of Bvitamin,0.6488146
Sum2022_2025,W4285744692,134,auto,Integrating,genomics,and metabolomics for,Integrating genomics and metabolomics for,0.7184025
Sum2022_2025,W4285744692,135,auto,Natural,product,discovery through microbial,Natural product discovery through microbial,0.7014539
Sum2022_2025,W4285744692,136,auto,The,classification,and evolution of,The classification and evolution of,0.72466266
Sum2022_2025,W4285744692,137,auto,Two,routes,of metabolic cross,Two routes of metabolic cross,0.7284204
Sum2022_2025,W4285744692,138,auto,Roles,of,indole as an,Roles of indole as an,0.5500251
Sum2022_2025,W4285744692,139,auto,Gut,microbiota,as a source,Gut microbiota as a source,0.7137364
Sum2022_2025,W4285744692,140,auto,Gut,microbial,metabolites fuel host,Gut microbial metabolites fuel host,0.75835437
Sum2022_2025,W4285744692,141,auto,The,disease,burden associated with,The disease burden associated with,0.63455874
Sum2022_2025,W4285744692,142,auto,The,gut,microbiota modulates both,The gut microbiota modulates both,0.7670335
Sum2022_2025,W4285744692,143,auto,Shortchain,fatty,acids differentially affect,Shortchain fatty acids differentially affect,0.61183727
Sum2022_2025,W4285744692,144,auto,An,acetate,- specific GPCR,An acetate - specific GPCR,0.7459429
Sum2022_2025,W4285744692,145,auto,The,diet,- derived short,The diet - derived short,0.6572244
Sum2022_2025,W4285744692,146,auto,Acetate,",",a short -,"Acetate , a short -",0.6238984
Sum2022_2025,W4285744692,147,auto,Short,-,chain fatty acids,Short - chain fatty acids,0.53906524
Sum2022_2025,W4285744692,148,auto,Gut,microbiotaderived,metabolites as central,Gut microbiotaderived metabolites as central,0.7037718
Sum2022_2025,W4285744692,149,auto,Role,of,gut microbiota in,Role of gut microbiota in,0.60346496
Sum2022_2025,W4285744692,150,auto,A,branched,- chain amino,A branched - chain amino,0.7094937
Sum2022_2025,W4285744692,151,auto,Bile,acid,control of metabolism,Bile acid control of metabolism,0.70398724
Sum2022_2025,W4285744692,152,auto,Gut,microbiota,metabolites as integral,Gut microbiota metabolites as integral,0.69451404
Sum2022_2025,W4285744692,153,auto,The,gut,barrier : new,The gut barrier : new,0.68408465
Sum2022_2025,W4285744692,154,auto,A,bridge,for short -,A bridge for short -,0.7228429
Sum2022_2025,W4285744692,155,auto,By,changing,gut barrier W,By changing gut barrier W,0.710057
Sum2022_2025,W4285744692,156,auto,Leaky,gut,": mechanisms ,","Leaky gut : mechanisms ,",0.71934307
Sum2022_2025,W4285744692,157,auto,The,significance,of the gut,The significance of the gut,0.6080311
Sum2022_2025,W4285744692,158,auto,196,Butyrate,enhances intestinal epithelial,196 Butyrate enhances intestinal epithelial,0.7213678
Sum2022_2025,W4285744692,159,auto,Butyrate,modulates,bacterial adherence on,Butyrate modulates bacterial adherence on,0.6798343
Sum2022_2025,W4285744692,160,auto,The,bile,acid receptor GPBAR1,The bile acid receptor GPBAR1,0.7076851
Sum2022_2025,W4285744692,161,auto,An,increasingly,complex view of,An increasingly complex view of,0.68344736
Sum2022_2025,W4285744692,162,auto,Towards,microbial,fermentation metabolites as,Towards microbial fermentation metabolites as,0.6892105
Sum2022_2025,W4285744692,163,auto,Early,life,antibiotic - driven,Early life antibiotic - driven,0.6604421
Sum2022_2025,W4285744692,164,auto,Gut,microbiota,metabolism of dietary,Gut microbiota metabolism of dietary,0.74371254
Sum2022_2025,W4285744692,165,auto,Evidence,that,asthma is a,Evidence that asthma is a,0.70588547
Sum2022_2025,W4285744692,166,auto,T,cell,metabolism A Trompette,T cell metabolism A Trompette,0.6886619
Sum2022_2025,W4285744692,167,auto,Bile,acids,induce inflammatory genes,Bile acids induce inflammatory genes,0.7534
Sum2022_2025,W4285744692,168,auto,Bile,acids,activated receptors regulate,Bile acids activated receptors regulate,0.75018775
Sum2022_2025,W4285744692,169,auto,Metabolic,drivers,of non-alcoholic fatty,Metabolic drivers of non-alcoholic fatty,0.60775834
Sum2022_2025,W4285744692,171,auto,Trimethylamine,Noxide,supplementation abolishes the,Trimethylamine Noxide supplementation abolishes the,0.6722663
Sum2022_2025,W4285744692,172,auto,The,interplay,between the gut,The interplay between the gut,0.68590283
Sum2022_2025,W4285744692,173,auto,The,role,of gut microbiota,The role of gut microbiota,0.65696126
Sum2022_2025,W4285744692,174,auto,Gut,microbiota,and bone metabolism,Gut microbiota and bone metabolism,0.6779815
Sum2022_2025,W4285744692,175,auto,Metabolomics,analysis,reveals large effects,Metabolomics analysis reveals large effects,0.5676732
Sum2022_2025,W4285744692,176,auto,Gut,microbiome,in chronic kidney,Gut microbiome in chronic kidney,0.70813394
Sum2022_2025,W4285744692,177,auto,Gut,microbiota,- derived metabolites,Gut microbiota - derived metabolites,0.7416111
Sum2022_2025,W4285744692,178,auto,The,gut,microbiome as a,The gut microbiome as a,0.6038241
Sum2022_2025,W4285744692,179,auto,The,central,nervous system and,The central nervous system and,0.7049651
Sum2022_2025,W4285744692,180,auto,The,role,of short -,The role of short -,0.6193659
Sum2022_2025,W4285744692,181,auto,The,role,of short -,The role of short -,0.6193659
Sum2022_2025,W4285744692,182,auto,The,microbiota,- gut -,The microbiota - gut -,0.7329122
Sum2022_2025,W4285744692,183,auto,The,impact,of systemic infection,The impact of systemic infection,0.69698155
Sum2022_2025,W4285744692,184,auto,A,polysaccharide,from the human,A polysaccharide from the human,0.6698757
Sum2022_2025,W4285744692,185,auto,Type,I,interferons and microbial,Type I interferons and microbial,0.6172797
Sum2022_2025,W4285744692,186,auto,Microbiome,2021,9 The gut,Microbiome 2021 9 The gut,0.49686852
Sum2022_2025,W4285744692,187,auto,Effects,of,targeted delivery of,Effects of targeted delivery of,0.70646745
Sum2022_2025,W4285744692,188,auto,Gut,-,proglucagon - derived,Gut - proglucagon - derived,0.55460995
Sum2022_2025,W4285744692,189,auto,Gut,bacterial,ClpB - like,Gut bacterial ClpB - like,0.74717975
Sum2022_2025,W4285744692,190,auto,Circadian,rhythms,and the gut,Circadian rhythms and the gut,0.71975446
Sum2022_2025,W4285744692,191,auto,The,circadian,clock regulates the,The circadian clock regulates the,0.70359564
Sum2022_2025,W4285744692,192,auto,The,intestinal,microbiota programs diurnal,The intestinal microbiota programs diurnal,0.6708825
Sum2022_2025,W4285744692,193,auto,The,production,of urinary phenols,The production of urinary phenols,0.74653953
Sum2022_2025,W4285744692,194,auto,A,review,of acetaminophen poisoning,A review of acetaminophen poisoning,0.7134594
Sum2022_2025,W4285744692,196,auto,Sulfate,conjugation,may be the,Sulfate conjugation may be the,0.7054789
Sum2022_2025,W4285744692,197,auto,1st,ed,Singapore Springer Nature,1st ed Singapore Springer Nature,0.55467856
Sum2022_2025,W4285744692,198,auto,Short,-,chain fatty acids,Short - chain fatty acids,0.5390653
Sum2022_2025,W4285744692,199,auto,The,gut,microbiota and disease,The gut microbiota and disease,0.6691363
Sum2022_2025,W4285744692,200,auto,P,Manohar,B Loh S,P Manohar B Loh S,0.59977543
Sum2022_2025,W4285744692,201,auto,Antibiotics,and,specialized metabolites from,Antibiotics and specialized metabolites from,0.5826196
Sum2022_2025,W4285744692,202,auto,Gut,microbiota,modulation of chemotherapy,Gut microbiota modulation of chemotherapy,0.7048732
Sum2022_2025,W4285744692,203,auto,Interactions,between,gut microbiota and,Interactions between gut microbiota and,0.6422521
Sum2022_2025,W4285744692,204,auto,Introducing,the,microbiome into precision,Introducing the microbiome into precision,0.59368724
Sum2022_2025,W4285744692,205,auto,Free,fatty,acids signature in,Free fatty acids signature in,0.7072027
Sum2022_2025,W4285744692,206,auto,Significant,association,between butyric acid,Significant association between butyric acid,0.6989941
Sum2022_2025,W4285744692,207,auto,Butyrate,-,rich diets improve,Butyrate - rich diets improve,0.6161633
Sum2022_2025,W4285744692,208,auto,Gut,microbiome,function predicts response,Gut microbiome function predicts response,0.7688711
Sum2022_2025,W4386120650,0,auto,Evaluating,large,language models on,Evaluating large language models on,0.58884376
Sum2022_2025,W4386120650,1,auto,Department,of,Biomedical Informatics Columbia,Department of Biomedical Informatics Columbia,0.5612071
Sum2022_2025,W4386120650,2,auto,Department,of,Medicine Columbia University,Department of Medicine Columbia University,0.47095758
Sum2022_2025,W4386120650,3,auto,Department,of,Medicine Columbia University,Department of Medicine Columbia University,0.47095758
Sum2022_2025,W4386120650,4,auto,Department,of,Biomedical Informatics Columbia,Department of Biomedical Informatics Columbia,0.5612072
Sum2022_2025,W4386120650,5,auto,Departments,of,Population Health and,Departments of Population Health and,0.61701417
Sum2022_2025,W4386120650,6,auto,The,University,of Texas at,The University of Texas at,0.7288463
Sum2022_2025,W4386120650,7,auto,Department,of,Biomedical Informatics Columbia,Department of Biomedical Informatics Columbia,0.5612072
Sum2022_2025,W4386120650,8,auto,Department,of,Population Health Sciences,Department of Population Health Sciences,0.5425882
Sum2022_2025,W4386120650,9,auto,10.1038/s41746-023-00896,-7,Received : 25,10.1038/s41746-023-00896 -7 Received : 25,0.4257547
Sum2022_2025,W4386120650,10,auto,In,this,"study , we","In this study , we",0.75572515
Sum2022_2025,W4386120650,11,auto,We,conduct,both automatic and,We conduct both automatic and,0.6787402
Sum2022_2025,W4386120650,12,auto,Our,study,demonstrates that automatic,Our study demonstrates that automatic,0.6271634
Sum2022_2025,W4386120650,13,auto,Furthermore,",",informed by our,"Furthermore , informed by our",0.61642087
Sum2022_2025,W4386120650,14,auto,Our,findings,reveal that LLMs,Our findings reveal that LLMs,0.6624854
Sum2022_2025,W4386120650,15,auto,Moreover,",",we find that,"Moreover , we find that",0.5939121
Sum2022_2025,W4386120650,17,auto,Fine,-,tuned pre-trained models,Fine - tuned pre-trained models,0.57335407
Sum2022_2025,W4386120650,18,auto,The,recent,success of zero,The recent success of zero,0.65293825
Sum2022_2025,W4386120650,19,auto,5,6,7 In this,5 6 7 In this,0.73947227
Sum2022_2025,W4386120650,20,auto,We,then,explore their impact,We then explore their impact,0.6187464
Sum2022_2025,W4386120650,22,auto,Study,overview,We used Cochrane,Study overview We used Cochrane,0.43522617
Sum2022_2025,W4386120650,23,auto,Abstracts,of,Cochrane Reviews can,Abstracts of Cochrane Reviews can,0.48593932
Sum2022_2025,W4386120650,24,auto,The,average,length of the,The average length of the,0.717014
Sum2022_2025,W4386120650,25,auto,To,evaluate,the models' capabilities,To evaluate the models' capabilities,0.64970237
Sum2022_2025,W4386120650,26,auto,In,the,"first setup ,","In the first setup ,",0.7590652
Sum2022_2025,W4386120650,27,auto,In,the,"second setup ,","In the second setup ,",0.7821523
Sum2022_2025,W4386120650,28,auto,Here,",",we chose Main,"Here , we chose Main",0.638876
Sum2022_2025,W4386120650,29,auto,It,also,summarizes the impact,It also summarizes the impact,0.62871045
Sum2022_2025,W4386120650,30,auto,We,did,not evaluate GPT3.5,We did not evaluate GPT3.5,0.6256291
Sum2022_2025,W4386120650,31,auto,In,both,"settings , we","In both settings , we",0.7512276
Sum2022_2025,W4386120650,32,auto,We,decided,to summarize the,We decided to summarize the,0.69002604
Sum2022_2025,W4386120650,33,auto,The,average,words of the,The average words of the,0.722972
Sum2022_2025,W4386120650,34,auto,More,details,can be found,More details can be found,0.54749364
Sum2022_2025,W4386120650,35,auto,To,evaluate,the quality of,To evaluate the quality of,0.6895949
Sum2022_2025,W4386120650,36,auto,We,also,assessed the degree,We also assessed the degree,0.5995738
Sum2022_2025,W4386120650,37,auto,Figure,2a,Factual Consistency measures,Figure 2a Factual Consistency measures,0.70693034
Sum2022_2025,W4386120650,38,auto,As,illustrated,in Fig. 2,As illustrated in Fig. 2,0.6753013
Sum2022_2025,W4386120650,39,auto,As,shown,in Fig. 2c,As shown in Fig. 2c,0.6501743
Sum2022_2025,W4386120650,40,auto,Figure,2,d 2 (,Figure 2 d 2 (,0.6989454
Sum2022_2025,W4386120650,41,auto,(,3,) Individual preferences,( 3 ) Individual preferences,0.64074016
Sum2022_2025,W4386120650,42,auto,Human,preference,Figure 3 3a,Human preference Figure 3 3a,0.7033183
Sum2022_2025,W4386120650,43,auto,Are,existing,automatic metrics well,Are existing automatic metrics well,0.6243978
Sum2022_2025,W4386120650,44,auto,Research,has,demonstrated that automatic,Research has demonstrated that automatic,0.57507956
Sum2022_2025,W4386120650,45,auto,We,categorize,factual inconsistency errors,We categorize factual inconsistency errors,0.6778973
Sum2022_2025,W4386120650,46,auto,These,errors,can be problematic,These errors can be problematic,0.7236584
Sum2022_2025,W4386120650,47,auto,To,better,understand these errors,To better understand these errors,0.5909427
Sum2022_2025,W4386120650,48,auto,The,first,"is Contradiction ,","The first is Contradiction ,",0.68964076
Sum2022_2025,W4386120650,49,auto,For,example,", a summary","For example , a summary",0.69839734
Sum2022_2025,W4386120650,50,auto,For,instance,", a summary","For instance , a summary",0.739009
Sum2022_2025,W4386120650,51,auto,This,error,occurs when a,This error occurs when a,0.67221856
Sum2022_2025,W4386120650,52,auto,For,example,", a review","For example , a review",0.7310726
Sum2022_2025,W4386120650,53,auto,This,error,occurs when a,This error occurs when a,0.67221856
Sum2022_2025,W4386120650,54,auto,We,further,identify three reasons,We further identify three reasons,0.6331537
Sum2022_2025,W4386120650,55,auto,Notably,",",we did not,"Notably , we did not",0.62419313
Sum2022_2025,W4386120650,56,auto,However,",",given the limited,"However , given the limited",0.6160393
Sum2022_2025,W4386120650,57,auto,Our,study,suggests that medical,Our study suggests that medical,0.6077717
Sum2022_2025,W4386120650,58,auto,Although,our,human evaluation showed,Although our human evaluation showed,0.6803033
Sum2022_2025,W4386120650,59,auto,However,",",not all summaries,"However , not all summaries",0.63747895
Sum2022_2025,W4386120650,60,auto,For,example,", although the","For example , although the",0.55605733
Sum2022_2025,W4386120650,61,auto,It,is,important to emphasize,It is important to emphasize,0.63452137
Sum2022_2025,W4386120650,62,auto,Our,findings,show that having,Our findings show that having,0.6124054
Sum2022_2025,W4386120650,63,auto,Furthermore,",",a longer context,"Furthermore , a longer context",0.6114115
Sum2022_2025,W4386120650,64,auto,These,factors,combined make ChatGPT,These factors combined make ChatGPT,0.69591767
Sum2022_2025,W4386120650,65,auto,How,can,we automatically detect,How can we automatically detect,0.5966007
Sum2022_2025,W4386120650,66,auto,Given,that,the types of,Given that the types of,0.68988705
Sum2022_2025,W4386120650,67,auto,Our,evaluation,of ChatGPT and,Our evaluation of ChatGPT and,0.7141358
Sum2022_2025,W4386120650,68,auto,A,more,genuine task here,A more genuine task here,0.6893807
Sum2022_2025,W4386120650,69,auto,The,rationale,behind this choice,The rationale behind this choice,0.70309395
Sum2022_2025,W4386120650,70,auto,First,",",the abstracts of,"First , the abstracts of",0.68778646
Sum2022_2025,W4386120650,71,auto,Second,",",abstracts of Cochrane,"Second , abstracts of Cochrane",0.55873305
Sum2022_2025,W4386120650,72,auto,Finally,",",we need to,"Finally , we need to",0.6002772
Sum2022_2025,W4386120650,73,auto,As,a,"result , our","As a result , our",0.6533154
Sum2022_2025,W4386120650,74,auto,Our,rigorous,systematic evaluation finds,Our rigorous systematic evaluation finds,0.7687185
Sum2022_2025,W4386120650,75,auto,This,finding,raises concerns about,This finding raises concerns about,0.7174717
Sum2022_2025,W4386120650,76,auto,Secondly,",",the prompt in,"Secondly , the prompt in",0.67457455
Sum2022_2025,W4386120650,77,auto,Consequently,",",the enhanced performance,"Consequently , the enhanced performance",0.61516446
Sum2022_2025,W4386120650,78,auto,Such,evaluation,requires domain knowledge,Such evaluation requires domain knowledge,0.7347244
Sum2022_2025,W4386120650,79,auto,This,constraint,limits the total,This constraint limits the total,0.6964014
Sum2022_2025,W4386120650,80,auto,Further,",",we chose to,"Further , we chose to",0.6311304
Sum2022_2025,W4386120650,81,auto,Therefore,",",it is possible,"Therefore , it is possible",0.6669598
Sum2022_2025,W4386120650,82,auto,METHODS,Materials,A Cochrane Review,METHODS Materials A Cochrane Review,0.53073275
Sum2022_2025,W4386120650,83,auto,Reviews,follow,a rigorous methodology,Reviews follow a rigorous methodology,0.5931636
Sum2022_2025,W4386120650,84,auto,The,primary,objective of Cochrane,The primary objective of Cochrane,0.6546051
Sum2022_2025,W4386120650,85,auto,In,this,"work , we","In this work , we",0.70365363
Sum2022_2025,W4386120650,86,auto,It,covers,a diverse range,It covers a diverse range,0.6447783
Sum2022_2025,W4386120650,87,auto,In,particular,", we have","In particular , we have",0.6033757
Sum2022_2025,W4386120650,88,auto,Each,review,was verified by,Each review was verified by,0.64326775
Sum2022_2025,W4386120650,89,auto,Table,1,Experimental setup,Table 1 Experimental setup,0.63568336
Sum2022_2025,W4386120650,90,auto,In,this,"study , we","In this study , we",0.7557251
Sum2022_2025,W4386120650,91,auto,GPT,-,3.5 is built,GPT - 3.5 is built,0.6452184
Sum2022_2025,W4386120650,92,auto,ChatGPT,has,gathered significant attention,ChatGPT has gathered significant attention,0.5720378
Sum2022_2025,W4386120650,93,auto,Despite,its,"impressive capabilities ,","Despite its impressive capabilities ,",0.69414663
Sum2022_2025,W4386120650,94,auto,Therefore,",",we seek to,"Therefore , we seek to",0.6651692
Sum2022_2025,W4386120650,95,auto,To,evaluate,the capabilities of,To evaluate the capabilities of,0.7021226
Sum2022_2025,W4386120650,96,auto,In,the,"first setup ,","In the first setup ,",0.7590653
Sum2022_2025,W4386120650,97,auto,The,second,setup takes both,The second setup takes both,0.6945322
Sum2022_2025,W4386120650,98,auto,The,objective,section outlines the,The objective section outlines the,0.37167937
Sum2022_2025,W4386120650,99,auto,In,both,"settings , we","In both settings , we",0.75122756
Sum2022_2025,W4386120650,100,auto,We,use,the Author's Conclusions,We use the Author's Conclusions,0.5552542
Sum2022_2025,W4386120650,102,auto,We,select,several metrics widely,We select several metrics widely,0.6903447
Sum2022_2025,W4386120650,103,auto,ROUGE,-,L 10 measures,ROUGE - L 10 measures,0.67571867
Sum2022_2025,W4386120650,104,auto,METEOR,11,measures the harmonic,METEOR 11 measures the harmonic,0.55178654
Sum2022_2025,W4386120650,105,auto,BLEU,12,Design of the,BLEU 12 Design of the,0.5696557
Sum2022_2025,W4386120650,106,auto,We,systematically,evaluate the quality,We systematically evaluate the quality,0.6358719
Sum2022_2025,W4386120650,107,auto,We,propose,to evaluate summary,We propose to evaluate summary,0.7164798
Sum2022_2025,W4386120650,108,auto,These,dimensions,have been previously,These dimensions have been previously,0.65597904
Sum2022_2025,W4386120650,109,auto,To,assess,the quality of,To assess the quality of,0.69948274
Sum2022_2025,W4386120650,110,auto,During,the,"annotation process ,","During the annotation process ,",0.7628145
Sum2022_2025,W4386120650,111,auto,The,order,in which the,The order in which the,0.626109
Sum2022_2025,W4386120650,112,auto,We,utilize,a 5 -,We utilize a 5 -,0.6410809
Sum2022_2025,W4386120650,113,auto,If,the,summary received a,If the summary received a,0.7303583
Sum2022_2025,W4386120650,114,auto,This,approach,enables us to,This approach enables us to,0.59708923
Sum2022_2025,W4386120650,115,auto,In,addition,to evaluating the,In addition to evaluating the,0.6320139
