source,target,predicate,year
NOVEL_MT_264,E_3549d284a1,is,2021.0
NOVEL_MT_264,E_3549d284a1,with,2021.0
NOVEL_MT_264,E_53fe9c6d33,with,2021.0
NOVEL_MT_264,E_6e9d25362c,has,2021.0
NOVEL_MT_264,E_5176162ae9,has,2021.0
NOVEL_MT_264,E_de3601cbed,has,2021.0
NOVEL_MT_264,E_677144d84c,in,2021.0
NOVEL_MT_264,E_73747b1cd3,in,2021.0
NOVEL_MT_264,E_8c07d6dad6,in,2021.0
NOVEL_MT_264,E_677144d84c,has,2021.0
NOVEL_MT_264,E_d5bc5e0845,achieves,2021.0
NOVEL_MT_264,E_faee742e2b,achieves,2021.0
NOVEL_MT_264,E_faee742e2b,over,2021.0
NOVEL_MT_264,E_3f4adfc295,over,2021.0
NOVEL_MT_264,E_3f4adfc295,in,2021.0
NOVEL_MT_264,E_473713027d,in,2021.0
NOVEL_MT_264,E_722d4ebad9,in,2021.0
NOVEL_MT_264,E_d5bc5e0845,has,2021.0
NOVEL_MT_264,E_587945edaa,performs,2021.0
NOVEL_MT_264,E_8518008e88,performs,2021.0
NOVEL_MT_264,E_8518008e88,in,2021.0
NOVEL_MT_264,E_ab55f99cc2,in,2021.0
NOVEL_MT_264,E_ab55f99cc2,when,2021.0
NOVEL_MT_264,E_1fa3e875bc,when,2021.0
NOVEL_MT_264,E_1fa3e875bc,relies more on,2021.0
NOVEL_MT_264,E_e2722abc6c,relies more on,2021.0
NOVEL_MT_264,E_53e61336bb,find that,2021.0
NOVEL_MT_264,E_587945edaa,find that,2021.0
NOVEL_MT_264,E_b6d26f6863,achieved when,2021.0
NOVEL_MT_264,E_1fa3e875bc,achieved when,2021.0
NOVEL_MT_264,E_34a6311599,relies more on,2021.0
NOVEL_MT_264,E_8518008e88,has,2021.0
NOVEL_MT_264,E_b6d26f6863,has,2021.0
NOVEL_MT_264,E_34a6311599,has,2021.0
NOVEL_MT_264,E_924e85adcb,has,2021.0
NOVEL_MT_264,E_4ad9c7128e,between,2021.0
NOVEL_MT_264,E_f398cf7da8,between,2021.0
NOVEL_MT_264,E_f398cf7da8,in,2021.0
NOVEL_MT_264,E_529e8d2395,for,2021.0
NOVEL_MT_264,E_b6f3135607,for,2021.0
NOVEL_MT_264,E_529e8d2395,can not achieve,2021.0
NOVEL_MT_264,E_bf1a06b222,can not achieve,2021.0
NOVEL_MT_264,E_bf1a06b222,in,2021.0
NOVEL_MT_264,E_e0941f29f8,in,2021.0
NOVEL_MT_264,E_53e61336bb,Applying,2021.0
NOVEL_MT_264,E_529e8d2395,Applying,2021.0
NOVEL_MT_264,E_9b8a435daa,with,2021.0
NOVEL_MT_264,E_c77ec49f23,with,2021.0
NOVEL_MT_264,E_1d9292ae91,achieves,2021.0
NOVEL_MT_264,E_1d9292ae91,in,2021.0
NOVEL_MT_264,E_f0ebb99b51,in,2021.0
NOVEL_MT_264,E_7c82d5d1ec,in,2021.0
NOVEL_MT_264,E_7c82d5d1ec,has,2021.0
NOVEL_MT_264,E_22bde2f3e9,brings,2021.0
NOVEL_MT_264,E_3f51fb4e03,brings,2021.0
NOVEL_MT_264,E_22bde2f3e9,has,2021.0
NOVEL_MT_264,E_c1c1b38579,has,2021.0
NOVEL_MT_264,E_371ef9c3b6,has,2021.0
NOVEL_MT_264,E_53e61336bb,Keeping,2021.0
NOVEL_MT_264,E_22bde2f3e9,Keeping,2021.0
NOVEL_MT_264,E_587945edaa,with,2021.0
NOVEL_MT_264,E_b39f459480,with,2021.0
NOVEL_MT_264,E_ce6e0e609f,of,2021.0
NOVEL_MT_264,E_c05f6c2335,increases with,2021.0
NOVEL_MT_264,E_ce6e0e609f,increases with,2021.0
NOVEL_MT_264,E_10308b44b6,has,2021.0
NOVEL_MT_264,E_53e61336bb,In,2021.0
NOVEL_MT_264,E_10308b44b6,In,2021.0
NOVEL_MT_264,E_b39f459480,has,2021.0
NOVEL_MT_264,E_53e61336bb,With,2021.0
NOVEL_MT_264,E_b39f459480,With,2021.0
NOVEL_MT_265,E_2207bd5574,to uncover,2021.0
NOVEL_MT_265,E_4c0d18fb50,to uncover,2021.0
NOVEL_MT_265,E_4c0d18fb50,in,2021.0
NOVEL_MT_265,E_5b092fb82b,in,2021.0
NOVEL_MT_265,E_459c6fa73f,used,2021.0
NOVEL_MT_265,E_218fa9b8d2,used,2021.0
NOVEL_MT_265,E_459c6fa73f,two pre-trained versions of,2021.0
NOVEL_MT_265,E_fe347b8749,two pre-trained versions of,2021.0
NOVEL_MT_265,E_218fa9b8d2,of,2021.0
NOVEL_MT_265,E_ea9e801b0d,of,2021.0
NOVEL_MT_265,E_ea9e801b0d,from,2021.0
NOVEL_MT_265,E_aa8dee253d,from,2021.0
NOVEL_MT_265,E_85799ff4e5,has,2021.0
NOVEL_MT_265,E_459c6fa73f,has,2021.0
NOVEL_MT_265,E_aee654cee3,of,2021.0
NOVEL_MT_265,E_534816fad8,of,2021.0
NOVEL_MT_265,E_1ec21edfa1,has,2021.0
NOVEL_MT_265,E_95456e7506,to,2021.0
NOVEL_MT_265,E_6b9e62a23d,to,2021.0
NOVEL_MT_265,E_912c70b99c,to,2021.0
NOVEL_MT_265,E_912c70b99c,of,2021.0
NOVEL_MT_265,E_31596d657a,of,2021.0
NOVEL_MT_265,E_912c70b99c,becomes,2021.0
NOVEL_MT_265,E_c53df31e20,becomes,2021.0
NOVEL_MT_265,E_c53df31e20,for,2021.0
NOVEL_MT_265,E_9002a596eb,for,2021.0
NOVEL_MT_265,E_53e61336bb,has,2021.0
NOVEL_MT_265,E_95456e7506,has,2021.0
NOVEL_MT_265,E_9cc49ff7cd,in,2021.0
NOVEL_MT_265,E_9cc49ff7cd,with,2021.0
NOVEL_MT_265,E_a6972ca9c3,with,2021.0
NOVEL_MT_265,E_a6972ca9c3,was,2021.0
NOVEL_MT_265,E_e83c707368,in,2021.0
NOVEL_MT_265,E_8e3666da1f,in,2021.0
NOVEL_MT_265,E_bcf0ad4799,in,2021.0
NOVEL_MT_265,E_8d849f0584,when it comes to,2021.0
NOVEL_MT_265,E_d8b817c26d,when it comes to,2021.0
NOVEL_MT_265,E_057d1fbf7a,of,2021.0
NOVEL_MT_265,E_9002a596eb,of,2021.0
NOVEL_MT_265,E_d8b817c26d,in,2021.0
NOVEL_MT_265,E_2ed18fafe4,in,2021.0
NOVEL_MT_265,E_d802425106,has,2021.0
NOVEL_MT_265,E_8d849f0584,has,2021.0
NOVEL_MT_265,E_057d1fbf7a,has,2021.0
NOVEL_MT_265,E_0f25ff7981,for,2021.0
NOVEL_MT_265,E_9cc49ff7cd,for,2021.0
NOVEL_MT_265,E_c6a556bf6e,with,2021.0
NOVEL_MT_265,E_c0f8f4fdef,with,2021.0
NOVEL_MT_265,E_54cf604dc0,for,2021.0
NOVEL_MT_266,E_51986451b4,of,2021.0
NOVEL_MT_266,E_361ed8b782,of,2021.0
NOVEL_MT_266,E_b12965637d,has,2021.0
NOVEL_MT_266,E_51986451b4,has,2021.0
NOVEL_MT_266,E_7fdba8a46e,used,2021.0
NOVEL_MT_266,E_6b29583cf5,used,2021.0
NOVEL_MT_266,E_6b29583cf5,in,2021.0
NOVEL_MT_266,E_7897c6486a,in,2021.0
NOVEL_MT_266,E_85799ff4e5,For,2021.0
NOVEL_MT_266,E_7fdba8a46e,For,2021.0
NOVEL_MT_266,E_00b8744e1a,used,2021.0
NOVEL_MT_266,E_d79eb34312,used,2021.0
NOVEL_MT_266,E_d79eb34312,with,2021.0
NOVEL_MT_266,E_0d715dc2af,with,2021.0
NOVEL_MT_266,E_b61075c67b,with,2021.0
NOVEL_MT_266,E_b61075c67b,has,2021.0
NOVEL_MT_266,E_85799ff4e5,During,2021.0
NOVEL_MT_266,E_00b8744e1a,During,2021.0
NOVEL_MT_266,E_ac5552fd6a,with,2021.0
NOVEL_MT_266,E_fe38ac8160,with,2021.0
NOVEL_MT_266,E_fe38ac8160,based on,2021.0
NOVEL_MT_266,E_ac9bdeff0d,based on,2021.0
NOVEL_MT_266,E_945093eb10,has,2021.0
NOVEL_MT_266,E_ac5552fd6a,has,2021.0
NOVEL_MT_266,E_917ac81232,propose,2021.0
NOVEL_MT_266,E_4614620793,propose,2021.0
NOVEL_MT_266,E_4614620793,for generating,2021.0
NOVEL_MT_266,E_5bf3a64d00,for generating,2021.0
NOVEL_MT_266,E_5bf3a64d00,allowing,2021.0
NOVEL_MT_266,E_91e02cd2b8,allowing,2021.0
NOVEL_MT_266,E_91e02cd2b8,to remain,2021.0
NOVEL_MT_266,E_eff15001ad,to remain,2021.0
NOVEL_MT_266,E_cb65eeaffa,to remain,2021.0
NOVEL_MT_266,E_eff15001ad,has,2021.0
NOVEL_MT_266,E_cb65eeaffa,has,2021.0
NOVEL_MT_266,E_d35fcbdcbb,has,2021.0
NOVEL_MT_266,E_20f35e630d,propose,2021.0
NOVEL_MT_266,E_e7e14cdcfb,with,2021.0
NOVEL_MT_266,E_54ac41e69d,with,2021.0
NOVEL_MT_266,E_e7e14cdcfb,generally helped improve,2021.0
NOVEL_MT_266,E_b6dd2c570c,generally helped improve,2021.0
NOVEL_MT_266,E_e7e14cdcfb,has,2021.0
NOVEL_MT_266,E_53e61336bb,has,2021.0
NOVEL_MT_266,E_1e22a0fc4a,obtained with,2021.0
NOVEL_MT_266,E_8259b0aecf,obtained with,2021.0
NOVEL_MT_266,E_cfb49144b5,obtained with,2021.0
NOVEL_MT_266,E_8259b0aecf,with,2021.0
NOVEL_MT_266,E_cfb49144b5,with,2021.0
NOVEL_MT_266,E_cfb49144b5,for,2021.0
NOVEL_MT_266,E_c3b049c726,for,2021.0
NOVEL_MT_266,E_6523a3f747,for,2021.0
NOVEL_MT_266,E_12ccbaa068,for,2021.0
NOVEL_MT_266,E_c3b049c726,has,2021.0
NOVEL_MT_266,E_647aa267e9,not been,2021.0
NOVEL_MT_266,E_5748caa4f7,not been,2021.0
NOVEL_MT_266,E_647aa267e9,exception of,2021.0
NOVEL_MT_266,E_eb80cc8dc9,exception of,2021.0
NOVEL_MT_266,E_5748caa4f7,exception of,2021.0
NOVEL_MT_266,E_eb80cc8dc9,with,2021.0
NOVEL_MT_266,E_51ce42342d,with,2021.0
NOVEL_MT_266,E_51ce42342d,has,2021.0
NOVEL_MT_266,E_647aa267e9,has,2021.0
NOVEL_MT_266,E_a033202537,obtained,2021.0
NOVEL_MT_266,E_5da9bd0218,obtained,2021.0
NOVEL_MT_266,E_5da9bd0218,with,2021.0
NOVEL_MT_266,E_0d7a85b3e0,with,2021.0
NOVEL_MT_266,E_a022b33de7,ranked,2021.0
NOVEL_MT_266,E_eaf0e0df2f,ranked,2021.0
NOVEL_MT_266,E_eaf0e0df2f,in,2021.0
NOVEL_MT_266,E_a3fca68780,in,2021.0
NOVEL_MT_266,E_a022b33de7,has,2021.0
NOVEL_MT_266,E_9f2dfd3c55,has,2021.0
NOVEL_MT_266,E_53e61336bb,both,2021.0
NOVEL_MT_266,E_a022b33de7,both,2021.0
NOVEL_MT_267,E_8d871ce523,of,2021.0
NOVEL_MT_267,E_cdaeeeba9b,of,2021.0
NOVEL_MT_267,E_8d871ce523,accelerating,2021.0
NOVEL_MT_267,E_b888b2fd35,accelerating,2021.0
NOVEL_MT_267,E_a732f4b84c,has,2021.0
NOVEL_MT_267,E_8d871ce523,has,2021.0
NOVEL_MT_267,E_e749399957,contribute to,2021.0
NOVEL_MT_267,E_c05f6c2335,contribute to,2021.0
NOVEL_MT_267,E_b12965637d,verifies,2021.0
NOVEL_MT_267,E_e749399957,verifies,2021.0
NOVEL_MT_267,E_7bd14a2318,for,2021.0
NOVEL_MT_267,E_94cc9a21f0,for,2021.0
NOVEL_MT_267,E_7bd14a2318,by increasing,2021.0
NOVEL_MT_267,E_e104ca7eb1,by increasing,2021.0
NOVEL_MT_267,E_20f35e630d,efficiently increase,2021.0
NOVEL_MT_267,E_7bd14a2318,efficiently increase,2021.0
NOVEL_MT_267,E_99eaaaf1f4,allows,2021.0
NOVEL_MT_267,E_91fe774306,allows,2021.0
NOVEL_MT_267,E_91fe774306,of,2021.0
NOVEL_MT_267,E_14511f2f55,of,2021.0
NOVEL_MT_267,E_14511f2f55,to have,2021.0
NOVEL_MT_267,E_dc0525c31c,to have,2021.0
NOVEL_MT_267,E_20f35e630d,present,2021.0
NOVEL_MT_267,E_99eaaaf1f4,present,2021.0
NOVEL_MT_267,E_9c195201ae,to learn to selectively utilize,2021.0
NOVEL_MT_267,E_64ea2022c1,to learn to selectively utilize,2021.0
NOVEL_MT_267,E_64ea2022c1,from,2021.0
NOVEL_MT_267,E_7aa28cb1c7,from,2021.0
NOVEL_MT_267,E_7aa28cb1c7,for,2021.0
NOVEL_MT_267,E_c15919fc9b,for,2021.0
NOVEL_MT_267,E_9c195201ae,present,2021.0
NOVEL_MT_267,E_7bd14a2318,of,2021.0
NOVEL_MT_267,E_5d8e04a886,of,2021.0
NOVEL_MT_267,E_906f4c338d,for,2021.0
NOVEL_MT_267,E_8eddb8fb23,for,2021.0
NOVEL_MT_267,E_906f4c338d,trained on,2021.0
NOVEL_MT_267,E_ad13248a70,trained on,2021.0
NOVEL_MT_267,E_63bc77572d,activated in,2021.0
NOVEL_MT_267,E_eec76d31ee,activated in,2021.0
NOVEL_MT_267,E_63bc77572d,trained on,2021.0
NOVEL_MT_267,E_b07f500894,trained on,2021.0
NOVEL_MT_267,E_d4d8be0e49,has,2021.0
NOVEL_MT_267,E_906f4c338d,has,2021.0
NOVEL_MT_267,E_209ee8d295,achieves,2021.0
NOVEL_MT_267,E_1d9292ae91,achieves,2021.0
NOVEL_MT_267,E_1d9292ae91,in,2021.0
NOVEL_MT_267,E_ef4a8a29da,in,2021.0
NOVEL_MT_267,E_30ffedc872,has,2021.0
NOVEL_MT_267,E_b0d3f0b65b,has,2021.0
NOVEL_MT_267,E_53e61336bb,shows,2021.0
NOVEL_MT_267,E_209ee8d295,shows,2021.0
NOVEL_MT_267,E_24d2a3cd80,with,2021.0
NOVEL_MT_267,E_88c8466377,with,2021.0
NOVEL_MT_267,E_88c8466377,in,2021.0
NOVEL_MT_267,E_0361c4e39b,in,2021.0
NOVEL_MT_267,E_88c8466377,leads to,2021.0
NOVEL_MT_267,E_33d18433fb,leads to,2021.0
NOVEL_MT_267,E_24d2a3cd80,shows,2021.0
NOVEL_MT_267,E_53e61336bb,using,2021.0
NOVEL_MT_267,E_24d2a3cd80,using,2021.0
NOVEL_MT_268,E_e0cb51f99a,in conjunction with,2021.0
NOVEL_MT_268,E_4d3210a9b4,in conjunction with,2021.0
NOVEL_MT_268,E_166e64f6c3,of,2021.0
NOVEL_MT_268,E_1f9ded81ba,of,2021.0
NOVEL_MT_268,E_20f35e630d,present,2021.0
NOVEL_MT_268,E_e0cb51f99a,present,2021.0
NOVEL_MT_268,E_e9f38d5d14,to adapt,2021.0
NOVEL_MT_268,E_166e64f6c3,to adapt,2021.0
NOVEL_MT_268,E_e4d1c95b73,of,2021.0
NOVEL_MT_268,E_e4d1c95b73,such that,2021.0
NOVEL_MT_268,E_602cc0a8cf,such that,2021.0
NOVEL_MT_268,E_602cc0a8cf,improves,2021.0
NOVEL_MT_268,E_c05f6c2335,improves,2021.0
NOVEL_MT_268,E_c05f6c2335,of,2021.0
NOVEL_MT_268,E_1e6420b026,of,2021.0
NOVEL_MT_268,E_20f35e630d,propose,2021.0
NOVEL_MT_268,E_e9f38d5d14,propose,2021.0
NOVEL_MT_268,E_37fd778db3,in the ambit of,2021.0
NOVEL_MT_268,E_a02fe5a8d9,in the ambit of,2021.0
NOVEL_MT_268,E_ab5996f987,in,2021.0
NOVEL_MT_268,E_fc2f9a84ee,in,2021.0
NOVEL_MT_268,E_37fd778db3,propose,2021.0
NOVEL_MT_268,E_fdcbb15577,to have,2021.0
NOVEL_MT_268,E_db763fbc03,to have,2021.0
NOVEL_MT_268,E_8e62561c3a,takes,2021.0
NOVEL_MT_268,E_492e5c9847,takes,2021.0
NOVEL_MT_268,E_2c77e197a1,takes,2021.0
NOVEL_MT_268,E_e57add205d,in,2021.0
NOVEL_MT_268,E_9b4984f84b,in,2021.0
NOVEL_MT_268,E_e57add205d,preserve,2021.0
NOVEL_MT_268,E_041bd4fdc6,preserve,2021.0
NOVEL_MT_268,E_20f35e630d,optimization of,2021.0
NOVEL_MT_268,E_e57add205d,optimization of,2021.0
NOVEL_MT_268,E_c783f135e9,in the ambit of,2021.0
NOVEL_MT_268,E_4d3210a9b4,in the ambit of,2021.0
NOVEL_MT_268,E_c783f135e9,achieves,2021.0
NOVEL_MT_268,E_b0f08b6649,achieves,2021.0
NOVEL_MT_268,E_b0f08b6649,of,2021.0
NOVEL_MT_268,E_fede793833,of,2021.0
NOVEL_MT_268,E_b0f08b6649,setting where,2021.0
NOVEL_MT_268,E_2d318828a2,setting where,2021.0
NOVEL_MT_268,E_53e61336bb,found that,2021.0
NOVEL_MT_268,E_c783f135e9,found that,2021.0
NOVEL_MT_269,E_c05f6c2335,keeps,2021.0
NOVEL_MT_269,E_6ee567de40,keeps,2021.0
NOVEL_MT_269,E_6ee567de40,with,2021.0
NOVEL_MT_269,E_fdac7f758c,with,2021.0
NOVEL_MT_269,E_cf92f975c4,has,2021.0
NOVEL_MT_269,E_ed9b9c3927,has,2021.0
NOVEL_MT_269,E_8518008e88,has,2021.0
NOVEL_MT_269,E_c05f6c2335,has,2021.0
NOVEL_MT_269,E_6f08ccc692,has,2021.0
NOVEL_MT_269,E_b12965637d,when accessing,2021.0
NOVEL_MT_269,E_cf92f975c4,when accessing,2021.0
NOVEL_MT_269,E_452c55ac37,are,2021.0
NOVEL_MT_269,E_48818f3da3,are,2021.0
NOVEL_MT_269,E_48818f3da3,for,2021.0
NOVEL_MT_269,E_c05f6c2335,for,2021.0
NOVEL_MT_269,E_e1a3481021,are,2021.0
NOVEL_MT_269,E_cb7bfab446,are,2021.0
NOVEL_MT_269,E_cb7bfab446,in,2021.0
NOVEL_MT_269,E_f247bdf21f,in,2021.0
NOVEL_MT_269,E_0324bb8a0d,when using,2021.0
NOVEL_MT_269,E_caee46a2ac,when using,2021.0
NOVEL_MT_269,E_b575844c21,has,2021.0
NOVEL_MT_269,E_25bfba06c1,has,2021.0
NOVEL_MT_269,E_2c9758bfd2,at,2021.0
NOVEL_MT_269,E_6f007f4188,at,2021.0
NOVEL_MT_269,E_84be4cb540,compared to,2021.0
NOVEL_MT_269,E_1d2b51f354,compared to,2021.0
NOVEL_MT_269,E_84be4cb540,scales with,2021.0
NOVEL_MT_269,E_5d4a8571d9,scales with,2021.0
NOVEL_MT_269,E_c05f6c2335,scales with,2021.0
NOVEL_MT_269,E_107322cd58,is,2021.0
NOVEL_MT_269,E_107322cd58,about,2021.0
NOVEL_MT_269,E_041318bd23,has,2021.0
NOVEL_MT_269,E_d071029463,has,2021.0
NOVEL_MT_269,E_85799ff4e5,has,2021.0
NOVEL_MT_269,E_913cd8df9d,for,2021.0
NOVEL_MT_269,E_ce4ef3ec98,for,2021.0
NOVEL_MT_269,E_85799ff4e5,use,2021.0
NOVEL_MT_269,E_913cd8df9d,use,2021.0
NOVEL_MT_269,E_4e00deceeb,is,2021.0
NOVEL_MT_269,E_4e00deceeb,has,2021.0
NOVEL_MT_269,E_d12769c7d7,of,2021.0
NOVEL_MT_269,E_3a95f35e0b,of,2021.0
NOVEL_MT_269,E_d12769c7d7,is,2021.0
NOVEL_MT_269,E_3a95f35e0b,is,2021.0
NOVEL_MT_269,E_d12769c7d7,has,2021.0
NOVEL_MT_269,E_c9153bd1b2,sampled from,2021.0
NOVEL_MT_269,E_24763b0cb1,sampled from,2021.0
NOVEL_MT_269,E_24763b0cb1,with,2021.0
NOVEL_MT_269,E_91dbfee133,with,2021.0
NOVEL_MT_269,E_4fb786c6b6,with,2021.0
NOVEL_MT_269,E_fd2b406909,has,2021.0
NOVEL_MT_269,E_dec841f751,has,2021.0
NOVEL_MT_269,E_fd2b406909,use,2021.0
NOVEL_MT_269,E_5c3b94ce54,with,2021.0
NOVEL_MT_269,E_40dfb79096,with,2021.0
NOVEL_MT_269,E_5c3b94ce54,use,2021.0
NOVEL_MT_269,E_b794c3472c,is,2021.0
NOVEL_MT_269,E_b794c3472c,train for,2021.0
NOVEL_MT_269,E_8309da3bf5,for,2021.0
NOVEL_MT_269,E_a5684bc478,for,2021.0
NOVEL_MT_269,E_85799ff4e5,train for,2021.0
NOVEL_MT_269,E_b794c3472c,has,2021.0
NOVEL_MT_269,E_7e756a3eef,with,2021.0
NOVEL_MT_269,E_4b21fea18d,with,2021.0
NOVEL_MT_269,E_e6216998c5,with,2021.0
NOVEL_MT_269,E_c8d696e648,tried,2021.0
NOVEL_MT_269,E_a5cea03c97,tried,2021.0
NOVEL_MT_269,E_06a943c59f,has,2021.0
NOVEL_MT_269,E_c8d696e648,has,2021.0
NOVEL_MT_269,E_5143344a81,showcase,2021.0
NOVEL_MT_269,E_a86515fe89,showcase,2021.0
NOVEL_MT_269,E_20f35e630d,introduce,2021.0
NOVEL_MT_269,E_5143344a81,introduce,2021.0
NOVEL_MT_269,E_20f35e630d,showcase,2021.0
NOVEL_MT_269,E_f659ab320b,based on,2021.0
NOVEL_MT_269,E_20f35e630d,has,2021.0
NOVEL_MT_269,E_f659ab320b,has,2021.0
NOVEL_MT_269,E_3821a903c4,have,2021.0
NOVEL_MT_269,E_8e69d2133f,from,2021.0
NOVEL_MT_269,E_041318bd23,from,2021.0
NOVEL_MT_269,E_8e69d2133f,followed by,2021.0
NOVEL_MT_269,E_b0894bbb87,followed by,2021.0
NOVEL_MT_269,E_041318bd23,to,2021.0
NOVEL_MT_269,E_ff2ede8059,to,2021.0
NOVEL_MT_269,E_b0894bbb87,to output,2021.0
NOVEL_MT_269,E_6d67f73778,to output,2021.0
NOVEL_MT_269,E_6d67f73778,over,2021.0
NOVEL_MT_269,E_f555a26708,over,2021.0
NOVEL_MT_269,E_20f35e630d,consists in,2021.0
NOVEL_MT_269,E_8e69d2133f,consists in,2021.0
NOVEL_MT_269,E_3c9bea23bd,of,2021.0
NOVEL_MT_269,E_4f8016c349,of,2021.0
NOVEL_MT_269,E_eb66e96905,of,2021.0
NOVEL_MT_269,E_244b130c27,run completely on,2021.0
NOVEL_MT_269,E_b28795f699,run completely on,2021.0
NOVEL_MT_269,E_244b130c27,introduce,2021.0
NOVEL_MT_269,E_1518938d2f,rely on,2021.0
NOVEL_MT_269,E_2c62797417,rely on,2021.0
NOVEL_MT_269,E_2c62797417,parameterised by,2021.0
NOVEL_MT_269,E_510bf9286c,parameterised by,2021.0
NOVEL_MT_269,E_53e61336bb,explore,2021.0
NOVEL_MT_269,E_1518938d2f,explore,2021.0
NOVEL_MT_269,E_d79eb34312,outperformed by,2021.0
NOVEL_MT_269,E_f62071fb2e,outperformed by,2021.0
NOVEL_MT_269,E_f62071fb2e,including,2021.0
NOVEL_MT_269,E_618d53e8f2,including,2021.0
NOVEL_MT_269,E_0f5dfe7b49,has,2021.0
NOVEL_MT_269,E_d79eb34312,has,2021.0
NOVEL_MT_269,E_53e61336bb,For,2021.0
NOVEL_MT_269,E_0f5dfe7b49,For,2021.0
NOVEL_MT_269,E_51c364d14d,obtains,2021.0
NOVEL_MT_269,E_413974a457,obtains,2021.0
NOVEL_MT_269,E_8f4bea9f88,perform,2021.0
NOVEL_MT_269,E_ed1a5f3ffc,perform,2021.0
NOVEL_MT_269,E_53e61336bb,see that,2021.0
NOVEL_MT_269,E_51c364d14d,see that,2021.0
NOVEL_MT_269,E_605826b807,with,2021.0
NOVEL_MT_269,E_64ae08d220,with,2021.0
NOVEL_MT_269,E_605826b807,has,2021.0
NOVEL_MT_269,E_53e61336bb,has,2021.0
NOVEL_MT_269,E_618d53e8f2,has,2021.0
NOVEL_MT_269,E_94422fa6b0,of,2021.0
NOVEL_MT_269,E_a323c3720b,of,2021.0
NOVEL_MT_269,E_94422fa6b0,perform,2021.0
NOVEL_MT_269,E_e26c251e26,perform,2021.0
NOVEL_MT_269,E_e26c251e26,than,2021.0
NOVEL_MT_269,E_691600be3c,than,2021.0
NOVEL_MT_269,E_53e61336bb,observe that,2021.0
NOVEL_MT_269,E_94422fa6b0,observe that,2021.0
NOVEL_MT_269,E_1b5e2a22b3,in conjunction with,2021.0
NOVEL_MT_269,E_1cbed49967,in conjunction with,2021.0
NOVEL_MT_269,E_1b5e2a22b3,obtain,2021.0
NOVEL_MT_269,E_a0921ca613,obtain,2021.0
NOVEL_MT_269,E_a0921ca613,notably,2021.0
NOVEL_MT_269,E_921b077989,notably,2021.0
NOVEL_MT_269,E_8e33758bc2,with,2021.0
NOVEL_MT_269,E_618d53e8f2,with,2021.0
NOVEL_MT_269,E_618d53e8f2,on,2021.0
NOVEL_MT_269,E_7b4f64fad7,on,2021.0
NOVEL_MT_269,E_53e61336bb,use,2021.0
NOVEL_MT_269,E_1b5e2a22b3,use,2021.0
NOVEL_MT_269,E_8f3637ad2b,that access,2021.0
NOVEL_MT_269,E_ca1cd3c305,that access,2021.0
NOVEL_MT_269,E_8f3637ad2b,perform,2021.0
NOVEL_MT_269,E_ca1cd3c305,perform,2021.0
NOVEL_MT_269,E_ed1a5f3ffc,than,2021.0
NOVEL_MT_269,E_2517b11d5a,than,2021.0
NOVEL_MT_269,E_ca1cd3c305,has,2021.0
NOVEL_MT_269,E_c674f043fc,has,2021.0
NOVEL_MT_269,E_8f3637ad2b,has,2021.0
NOVEL_MT_269,E_ac1a7920c6,is,2021.0
NOVEL_MT_269,E_14f4aeb5be,is,2021.0
NOVEL_MT_269,E_6825f454af,has,2021.0
NOVEL_MT_269,E_ff7c829d2e,has,2021.0
NOVEL_MT_269,E_ac1a7920c6,has,2021.0
NOVEL_MT_269,E_c05f6c2335,start,2021.0
NOVEL_MT_269,E_45c9f94d72,start,2021.0
NOVEL_MT_269,E_ed9b9c3927,with,2021.0
NOVEL_MT_269,E_afe6ea6d37,has,2021.0
NOVEL_MT_269,E_984f5b524a,has,2021.0
NOVEL_MT_269,E_6ee567de40,has,2021.0
NOVEL_MT_269,E_53e61336bb,on,2021.0
NOVEL_MT_269,E_afe6ea6d37,on,2021.0
NOVEL_MT_269,E_c028726156,with,2021.0
NOVEL_MT_269,E_b57dcd1ef5,with,2021.0
NOVEL_MT_269,E_6e5680506f,has,2021.0
NOVEL_MT_269,E_f47ea60127,has,2021.0
NOVEL_MT_269,E_c028726156,has,2021.0
NOVEL_MT_269,E_c5a8ecabb7,via,2021.0
NOVEL_MT_269,E_2c62797417,via,2021.0
NOVEL_MT_269,E_df85a4ea67,via,2021.0
NOVEL_MT_269,E_2c62797417,is,2021.0
NOVEL_MT_269,E_b40360e108,is,2021.0
NOVEL_MT_269,E_c5a8ecabb7,has,2021.0
NOVEL_MT_269,E_df85a4ea67,has,2021.0
NOVEL_MT_269,E_c5e214c7ec,performs,2021.0
NOVEL_MT_269,E_f9323f5b51,performs,2021.0
NOVEL_MT_269,E_b9e81fe27a,has,2021.0
NOVEL_MT_269,E_c5e214c7ec,has,2021.0
NOVEL_MT_269,E_a160e419dc,yields,2021.0
NOVEL_MT_269,E_6558f03d01,yields,2021.0
NOVEL_MT_269,E_6558f03d01,when using,2021.0
NOVEL_MT_269,E_aafd7efc36,when using,2021.0
NOVEL_MT_269,E_aafd7efc36,with,2021.0
NOVEL_MT_269,E_53e61336bb,Using,2021.0
NOVEL_MT_269,E_a160e419dc,Using,2021.0
NOVEL_MT_269,E_2c62797417,on,2021.0
NOVEL_MT_269,E_ec5d2a5b9d,has,2021.0
NOVEL_MT_269,E_b62c737ae7,has,2021.0
NOVEL_MT_269,E_ec5d2a5b9d,on,2021.0
NOVEL_MT_269,E_afe6ea6d37,where,2021.0
