paper_id,year,split,domain,tgnn_novelty,tgnn_norm
SKG_DIA_113,2019,SKG,DIA,1.20793475e-05,0.13258672246706155
SKG_MT_1261,2019,SKG,MT,1.5709416e-05,0.21896230175429726
SKG_MT_1267,2019,SKG,MT,1.546059e-05,0.2130416173672876
SKG_MT_1285,2019,SKG,MT,9.6579915e-06,0.0749718242466495
SKG_MT_951,2019,SKG,MT,1.2301893e-05,0.1378820761167978
SKG_MT_953,2019,SKG,MT,1.2870068e-05,0.1514015027506272
SKG_MT_1234,2019,SKG,MT,1.20961895e-05,0.1329874690387463
SKG_DIA_168,2019,SKG,DIA,1.2615593e-05,0.14534640336638166
SKG_SA_516,2019,SKG,SA,1.5300651e-05,0.2092359526048675
SKG_MT_1296,2019,SKG,MT,1.1893778e-05,0.12817119337703403
SKG_MT_1301,2019,SKG,MT,1.1963033e-05,0.12981907984075713
SKG_MT_896,2019,SKG,MT,1.3349758e-05,0.16281547513938355
SKG_MT_902,2019,SKG,MT,9.743185e-06,0.07699895897262155
SKG_MT_904,2019,SKG,MT,1.2044252e-05,0.13175164342024048
SKG_MT_918,2019,SKG,MT,1.4407433e-05,0.18798229797554405
SKG_MT_921,2019,SKG,MT,1.2175351e-05,0.13487107548301763
SKG_MT_933,2019,SKG,MT,1.30807575e-05,0.1564147490880553
SKG_MT_935,2019,SKG,MT,1.4505097e-05,0.1903061617195777
SKG_DIA_123,2019,SKG,DIA,1.3413053e-05,0.16432154652370745
SKG_SA_555,2019,SKG,SA,1.0673501e-05,0.09913534108777555
SKG_SA_576,2019,SKG,SA,1.2095277e-05,0.13296575657902282
SKG_SA_581,2019,SKG,SA,1.3251365e-05,0.16047426522204755
SKG_DIA_129,2019,SKG,DIA,1.3312164e-05,0.16192094559325393
SKG_DIA_202,2019,SKG,DIA,1.1848708e-05,0.12709877632526884
SKG_MT_837,2019,SKG,MT,1.2800786e-05,0.14975297383604108
SKG_MT_843,2019,SKG,MT,1.2779233e-05,0.14924013148599236
SKG_MT_846,2019,SKG,MT,1.1791625e-05,0.12574051622839927
SKG_MT_852,2019,SKG,MT,1.16311785e-05,0.12192277576920141
SKG_MT_856,2019,SKG,MT,1.1884991e-05,0.12796211131282587
SKG_MT_857,2019,SKG,MT,1.2874487e-05,0.15150665054187967
SKG_MT_864,2019,SKG,MT,1.1456797e-05,0.11777345928124067
SKG_MT_871,2019,SKG,MT,1.692059e-05,0.2477815529248023
SKG_MT_875,2019,SKG,MT,1.2812657e-05,0.15003543806549535
SKG_MT_876,2019,SKG,MT,1.1267996e-05,0.11328103834069658
SKG_MT_883,2019,SKG,MT,1.2258819e-05,0.13685715283994548
SKG_SA_541,2019,SKG,SA,1.2361988e-05,0.13931200517661207
SKG_SA_543,2019,SKG,SA,1.2063841e-05,0.13221775341862146
SKG_SA_553,2019,SKG,SA,2.4863848e-05,0.4367872180184415
SKG_DIA_164,2019,SKG,DIA,1.1232355e-05,0.11243297940699426
SKG_SA_446,2019,SKG,SA,1.2142779e-05,0.1340960417974153
SKG_SA_455,2019,SKG,SA,1.0626485e-05,0.0980166199849179
SKG_MT_336,2019,SKG,MT,1.2226467e-05,0.13608735393915322
SKG_MT_508,2019,SKG,MT,1.12976295e-05,0.11398615195737027
SKG_MT_608,2019,SKG,MT,1.1119169e-05,0.10973977780013616
SKG_MT_1061,2019,SKG,MT,1.30686e-05,0.15612546774110975
SKG_MT_1275,2019,SKG,MT,1.7201477e-05,0.25446511201996924
SKG_MT_830,2019,SKG,MT,1.33323265e-05,0.16240070172385557
SKG_MT_1321,2019,SKG,MT,1.2887975e-05,0.15182759043968774
SKG_SA_521,2019,SKG,SA,1.2701268e-05,0.14738499513274467
SKG_SA_525,2019,SKG,SA,1.1810689e-05,0.1261941341266653
SKG_DIA_178,2019,SKG,DIA,1.1983643e-05,0.13030948399955183
SKG_DIA_188,2019,SKG,DIA,9.622908e-06,0.07413703073354533
SKG_DIA_193,2019,SKG,DIA,1.1480696e-05,0.11834212347294548
SKG_DIA_196,2019,SKG,DIA,1.3285784e-05,0.16129324730557776
SKG_DIA_200,2019,SKG,DIA,1.08094755e-05,0.10237078312028602
SKG_DIA_234,2019,SKG,DIA,1.1896806e-05,0.12824324305160129
SKG_DIA_247,2019,SKG,DIA,1.4698641e-05,0.19491143986173087
SKG_DIA_257,2019,SKG,DIA,1.2498989e-05,0.14257187223915663
SKG_DIA_261,2019,SKG,DIA,1.1990468e-05,0.13047188130104503
SKG_MT_783,2019,SKG,MT,9.996223e-06,0.083019865694267
SKG_MT_1350,2019,SKG,MT,1.3912835e-05,0.17621359753247856
SKG_MT_1357,2019,SKG,MT,1.2949723e-05,0.15329685176900654
SKG_MT_1358,2019,SKG,MT,1.4108119e-05,0.1808602780635838
SKG_MT_1371,2019,SKG,MT,1.0732866e-05,0.10054790017981108
SKG_MT_792,2019,SKG,MT,1.2743781e-05,0.14839656970833137
SKG_MT_804,2019,SKG,MT,1.1852596e-05,0.12719128924954798
SKG_MT_808,2019,SKG,MT,1.1612391e-05,0.12147573704366249
SKG_DIA_203,2019,SKG,DIA,1.1881048e-05,0.1278682896923442
SKG_SA_479,2019,SKG,SA,1.1159558e-05,0.11070081290782963
SKG_DIA_225,2019,SKG,DIA,1.0146079e-05,0.08658561075105256
SKG_DIA_227,2019,SKG,DIA,1.0841396e-05,0.10313031470450768
SKG_SA_436,2019,SKG,SA,1.2785573e-05,0.14939098846642707
SKG_SA_440,2019,SKG,SA,9.952314e-06,0.08197507402961293
SKG_SA_444,2019,SKG,SA,1.239665e-05,0.1401367693179097
SKG_DIA_276,2019,SKG,DIA,1.1296293e-05,0.11395435063964932
SKG_DIA_277,2019,SKG,DIA,1.0611023e-05,0.09764870979067802
SKG_DIA_279,2019,SKG,DIA,1.224926e-05,0.1366297014399494
SKG_DIA_282,2019,SKG,DIA,1.2436377e-05,0.14108205248222028
SKG_DIA_284,2019,SKG,DIA,1.0408448e-05,0.09282854373207283
SKG_MT_765,2019,SKG,MT,1.07695405e-05,0.10142055070488232
SKG_MT_1374,2019,SKG,MT,1.2308605e-05,0.1380417846424567
SKG_MT_1389,2019,SKG,MT,1.4050597e-05,0.17949157219157058
SKG_MT_1397,2019,SKG,MT,1.38576825e-05,0.17490127267231703
SKG_MT_1398,2019,SKG,MT,1.0968008e-05,0.10614298095163649
SKG_MT_773,2019,SKG,MT,1.4695389e-05,0.194834060224448
SKG_MT_780,2019,SKG,MT,1.38723735e-05,0.17525083732524543
SKG_SA_464,2019,SKG,SA,1.3134784e-05,0.15770028136777997
SKG_DIA_304,2019,SKG,DIA,1.4952762e-05,0.20095811600132757
SKG_DIA_308,2019,SKG,DIA,1.0485402e-05,0.09465962386967078
SKG_DIA_313,2019,SKG,DIA,1.06212165e-05,0.09789125878595573
SKG_MT_1404,2019,SKG,MT,1.25787965e-05,0.14447084991518838
SKG_MT_1405,2019,SKG,MT,1.48316185e-05,0.19807556984844277
SKG_MT_1418,2019,SKG,MT,1.4516929e-05,0.19058769796445202
SKG_MT_1419,2019,SKG,MT,1.3396665e-05,0.1639316026443125
SKG_MT_1420,2019,SKG,MT,1.1975212e-05,0.1301088727689454
SKG_MT_1422,2019,SKG,MT,1.0376554e-05,0.09206964270147602
SKG_MT_750,2019,SKG,MT,1.4462968e-05,0.18930372422293212
SKG_MT_751,2019,SKG,MT,1.1699884e-05,0.12355758716813764
SKG_MT_756,2019,SKG,MT,1.2599446e-05,0.14496219395580134
SKG_MT_761,2019,SKG,MT,1.1854382e-05,0.12723378618441494
SKG_DIA_266,2019,SKG,DIA,9.774288e-06,0.0777390385723786
SKG_DIA_268,2019,SKG,DIA,1.0607794e-05,0.09757187742635254
SKG_DIA_271,2019,SKG,DIA,1.2141633e-05,0.13406877332745032
SKG_DIA_318,2019,SKG,DIA,1.0873722e-05,0.10389949494891332
SKG_SA_357,2019,SKG,SA,1.4188292e-05,0.1827679526207432
SKG_SA_376,2019,SKG,SA,1.5046428e-05,0.20318684942867704
SKG_SA_378,2019,SKG,SA,1.2258819e-05,0.13685715283994548
SKG_SA_383,2019,SKG,SA,1.1243394e-05,0.11269564663207604
SKG_MT_1445,2019,SKG,MT,1.6469754e-05,0.2370541463583587
SKG_MT_683,2019,SKG,MT,1.290976e-05,0.15234595310826343
SKG_MT_687,2019,SKG,MT,1.1033955e-05,0.10771215528739775
SKG_MT_690,2019,SKG,MT,1.4433261e-05,0.18859686171224233
SKG_MT_696,2019,SKG,MT,1.3132204e-05,0.15763889161864414
SKG_MT_702,2019,SKG,MT,1.1570793e-05,0.12048593441399025
SKG_MT_703,2019,SKG,MT,1.41876835e-05,0.18275347368184813
SKG_MT_721,2019,SKG,MT,1.0117487e-05,0.08590527908155912
SKG_SA_392,2019,SKG,SA,1.2085074e-05,0.13272298153621914
SKG_SA_394,2019,SKG,SA,1.0537427e-05,0.09589753150486235
SKG_SA_399,2019,SKG,SA,9.903904e-06,0.08082318342664083
SKG_SA_300,2019,SKG,SA,1.2578845e-05,0.14447200394729426
SKG_SA_302,2019,SKG,SA,1.1867979e-05,0.1275573196801516
SKG_SA_303,2019,SKG,SA,1.2030235e-05,0.13141811624441196
SKG_SA_328,2019,SKG,SA,1.18395365e-05,0.12688054528488135
SKG_SA_337,2019,SKG,SA,1.3128297e-05,0.1575459265993131
SKG_SA_348,2019,SKG,SA,1.26898385e-05,0.14711303616462507
SKG_SA_297,2019,SKG,SA,1.1212364e-05,0.11195730402909682
SKG_MT_1469,2019,SKG,MT,9.763377e-06,0.07747941704027725
SKG_MT_618,2019,SKG,MT,1.3605318e-05,0.16889639153053315
SKG_MT_621,2019,SKG,MT,1.3851829e-05,0.1747619917046554
SKG_MT_626,2019,SKG,MT,1.2063816e-05,0.13221715855671118
SKG_MT_640,2019,SKG,MT,1.1941046e-05,0.12929591068794677
SKG_MT_649,2019,SKG,MT,1.0497869e-05,0.09495626960706496
SKG_MT_654,2019,SKG,MT,1.0555643e-05,0.0963309716871334
SKG_MT_655,2019,SKG,MT,1.3196506e-05,0.1591689240407121
SKG_MT_674,2019,SKG,MT,1.2735119e-05,0.1481904619536744
SKG_SA_208,2019,SKG,SA,1.2041082e-05,0.13167621493002318
SKG_SA_216,2019,SKG,SA,1.3960416e-05,0.1773457625145074
SKG_SA_218,2019,SKG,SA,1.258062e-05,0.14451423914292066
SKG_SA_200,2019,SKG,SA,1.075307e-05,0.1010286437811837
SKG_SA_271,2019,SKG,SA,1.3812164e-05,0.17381818379788228
SKG_SA_272,2019,SKG,SA,1.1273693e-05,0.11341659547280009
SKG_SA_279,2019,SKG,SA,1.2465955e-05,0.1417858455054533
SKG_SA_294,2019,SKG,SA,1.141174e-05,0.11670135155766875
SKG_SA_236,2019,SKG,SA,1.0753028e-05,0.10102764441317447
SKG_SA_267,2019,SKG,SA,1.1454722e-05,0.11772408574269144
SKG_MT_597,2019,SKG,MT,1.1955277e-05,0.12963452988172686
SKG_MT_602,2019,SKG,MT,1.29996015e-05,0.15448368456058564
SKG_MT_609,2019,SKG,MT,1.4898774e-05,0.1996734998089446
SKG_MT_616,2019,SKG,MT,1.2241062e-05,0.13643463432234632
SKG_MT_1463,2019,SKG,MT,1.0990194e-05,0.10667088520525225
SKG_MT_1465,2019,SKG,MT,1.3903364e-05,0.17598824004640645
SKG_SUM_210,2019,SKG,SUM,1.0639516e-05,0.09832668580700699
SKG_SA_92,2019,SKG,SA,1.264063e-05,0.14594214567224018
SKG_SA_38,2019,SKG,SA,9.962836e-06,0.08222543951039116
SKG_SA_39,2019,SKG,SA,1.1909964e-05,0.12855633077219425
SKG_SA_49,2019,SKG,SA,1.1621464e-05,0.1216916243281237
SKG_SA_134,2019,SKG,SA,1.5507325e-05,0.21415365222227423
SKG_SA_139,2019,SKG,SA,1.1688966e-05,0.12329779907470134
SKG_SA_141,2019,SKG,SA,1.1701459e-05,0.12359506346848215
SKG_SA_147,2019,SKG,SA,1.252732e-05,0.14324599355030726
SKG_SA_159,2019,SKG,SA,1.4045239e-05,0.1793640813869698
SKG_SA_101,2019,SKG,SA,1.3498233e-05,0.1663483600242479
SKG_SA_189,2019,SKG,SA,9.352506e-06,0.06770295672352955
SKG_PAR_25,2019,SKG,PAR,1.2488969e-05,0.1423334515855359
SKG_MT_570,2019,SKG,MT,1.0790689e-05,0.1019237681892235
SKG_MT_577,2019,SKG,MT,1.6124228e-05,0.22883253610257387
SKG_MT_580,2019,SKG,MT,1.1618318e-05,0.12161676690534018
SKG_MT_522,2019,SKG,MT,1.1249078e-05,0.11283089443598626
SKG_MT_539,2019,SKG,MT,9.855307e-06,0.07966684325658019
SKG_MT_544,2019,SKG,MT,1.2178568e-05,0.13494762231362623
SKG_MT_548,2019,SKG,MT,1.2025785e-05,0.13131223082439075
SKG_MT_552,2019,SKG,MT,1.5506514e-05,0.2141343549019063
SKG_MT_556,2019,SKG,MT,1.6715332e-05,0.24289754628599108
SKG_MT_561,2019,SKG,MT,1.1303557e-05,0.11412719371628616
SKG_MT_562,2019,SKG,MT,1.2807099e-05,0.14990318836561273
SKG_SA_11,2019,SKG,SA,1.0741652e-05,0.10075695844954274
SKG_SA_15,2019,SKG,SA,1.606668e-05,0.22746321157417393
SKG_SA_27,2019,SKG,SA,1.2536033e-05,0.14345331482326118
SKG_SA_35,2019,SKG,SA,1.6562652e-05,0.23926460562782575
SKG_SUM_200,2019,SKG,SUM,1.2588012e-05,0.14469012791253788
SKG_SUM_201,2019,SKG,SUM,1.2530103e-05,0.14331221357815427
SKG_SUM_202,2019,SKG,SUM,9.576393e-06,0.07303023066336878
SKG_SUM_207,2019,SKG,SUM,1.07555725e-05,0.10108818945839787
SKG_QA_466,2019,SKG,QA,1.1469436e-05,0.11807419766857724
SKG_QA_473,2019,SKG,QA,1.3905009e-05,0.1760273819600997
SKG_QA_475,2019,SKG,QA,1.0376554e-05,0.09206964270147602
SKG_QA_481,2019,SKG,QA,1.0704592e-05,0.09987513515381574
SKG_QA_482,2019,SKG,QA,1.1169844e-05,0.11094556289217522
SKG_QA_484,2019,SKG,QA,1.17091495e-05,0.1237780548893076
SKG_QA_489,2019,SKG,QA,9.331293e-06,0.06719820449545999
SKG_QA_447,2019,SKG,QA,1.2240699e-05,0.13642599692740975
SKG_SA_0,2019,SKG,SA,1.0925915e-05,0.10514140005614164
SKG_SUM_213,2019,SKG,SUM,1.1000449e-05,0.10691489756082917
SKG_SUM_220,2019,SKG,SUM,1.4598783e-05,0.19253537103645535
SKG_PAR_77,2019,SKG,PAR,1.3962505e-05,0.1773954691757263
SKG_MT_501,2019,SKG,MT,1.14772465e-05,0.11826004442657173
SKG_MT_506,2019,SKG,MT,1.6155735e-05,0.2295822286708003
SKG_MT_511,2019,SKG,MT,1.0091749e-05,0.08529285684773763
SKG_MT_519,2019,SKG,MT,9.004236e-06,0.0594160544244777
SKG_QA_359,2019,SKG,QA,1.1492449e-05,0.11862177995418344
SKG_QA_361,2019,SKG,QA,1.0944446e-05,0.10558233549848162
SKG_QA_396,2019,SKG,QA,1.2192629e-05,0.13528219644641676
SKG_QA_397,2019,SKG,QA,1.1344832e-05,0.11510931073007818
SKG_QA_401,2019,SKG,QA,1.2044699e-05,0.13176227955119546
SKG_QA_440,2019,SKG,QA,1.3264426e-05,0.16078504487842887
SKG_MT_439,2019,SKG,MT,1.3226115e-05,0.1598734546927138
SKG_MT_444,2019,SKG,MT,1.4608699e-05,0.19277131706452955
SKG_MT_454,2019,SKG,MT,1.0857899e-05,0.10352299494868966
SKG_MT_470,2019,SKG,MT,1.3440737e-05,0.16498027280862126
SKG_MT_482,2019,SKG,MT,1.3280362e-05,0.16116423365448673
SKG_MT_485,2019,SKG,MT,1.3069111e-05,0.15613762671855486
SKG_QA_449,2019,SKG,QA,1.0521683e-05,0.095522911268275
SKG_QA_452,2019,SKG,QA,1.4668854e-05,0.19420267379292838
SKG_QA_454,2019,SKG,QA,1.4131523e-05,0.18141716398946606
SKG_QA_457,2019,SKG,QA,1.1593812e-05,0.12103365946645495
SKG_QA_333,2019,SKG,QA,1.1467017e-05,0.11801663883014324
SKG_QA_310,2019,SKG,QA,1.5107161e-05,0.2046319593644404
SKG_QA_311,2019,SKG,QA,1.1254422e-05,0.11295805211791732
SKG_QA_314,2019,SKG,QA,1.268939e-05,0.1471023643419555
SKG_QA_362,2019,SKG,QA,1.1490587e-05,0.11857747463910939
SKG_QA_365,2019,SKG,QA,1.3948944e-05,0.17707279228114037
SKG_QA_370,2019,SKG,QA,1.4723192e-05,0.1954956180520545
SKG_QA_371,2019,SKG,QA,1.3896074e-05,0.175814778313383
SKG_MT_411,2019,SKG,MT,1.2398885e-05,0.1401899499726844
SKG_MT_414,2019,SKG,MT,1.2492543e-05,0.1424184930442226
SKG_MT_419,2019,SKG,MT,1.2409791e-05,0.14044945253240376
SKG_MT_424,2019,SKG,MT,1.1152207e-05,0.11052589971174515
SKG_PAR_101,2019,SKG,PAR,1.3021092e-05,0.15499503975585877
SKG_QA_403,2019,SKG,QA,1.4208547e-05,0.18324990974041266
SKG_QA_386,2019,SKG,QA,1.5071691e-05,0.20378796928620407
SKG_QA_387,2019,SKG,QA,1.1262507e-05,0.11315043045968615
SKG_QA_291,2019,SKG,QA,9.177677e-06,0.06354299220737561
SKG_QA_292,2019,SKG,QA,2.6425218e-05,0.4739391996495626
SKG_QA_299,2019,SKG,QA,1.2115031e-05,0.1334357926660113
SKG_QA_306,2019,SKG,QA,1.0714335e-05,0.10010696473747116
SKG_QA_259,2019,SKG,QA,1.0785811e-05,0.10180769873329915
SKG_QA_260,2019,SKG,QA,1.2320184e-05,0.13831730088479954
SKG_QA_262,2019,SKG,QA,1.07449305e-05,0.1008349686404505
SKG_QA_319,2019,SKG,QA,1.4073946e-05,0.18004714942125027
SKG_QA_329,2019,SKG,QA,1.3580728e-05,0.16831128535562956
SKG_QA_330,2019,SKG,QA,1.4397421e-05,0.18774406767773455
SKG_PAR_174,2019,SKG,PAR,1.6767906e-05,0.2441485170887313
SKG_MT_334,2019,SKG,MT,1.1110182e-05,0.10952593684064615
SKG_MT_347,2019,SKG,MT,1.2051582e-05,0.1319260569323204
SKG_MT_353,2019,SKG,MT,1.4599689e-05,0.19255692883208214
SKG_MT_366,2019,SKG,MT,1.5412099e-05,0.21188779941172636
SKG_MT_367,2019,SKG,MT,1.3883689e-05,0.17552008372305433
SKG_QA_267,2019,SKG,QA,1.0687017e-05,0.09945694723092302
SKG_QA_275,2019,SKG,QA,1.1644173e-05,0.12223197309290151
SKG_MT_20,2019,SKG,MT,1.2925615e-05,0.15272321453173215
SKG_MT_30,2019,SKG,MT,1.1756883e-05,0.12491384852898879
SKG_MT_34,2019,SKG,MT,1.2886132e-05,0.15178373721966548
SKG_MT_35,2019,SKG,MT,1.02515005e-05,0.08909406014583102
SKG_MT_271,2019,SKG,MT,1.2291326e-05,0.13763063988458119
SKG_MT_276,2019,SKG,MT,1.2954209e-05,0.15340359379017848
SKG_MT_292,2019,SKG,MT,1.3028493e-05,0.1551711426757637
SKG_MT_298,2019,SKG,MT,1.35457e-05,0.1674778124359661
SKG_MT_303,2019,SKG,MT,1.14707245e-05,0.11810485685143057
SKG_MT_307,2019,SKG,MT,1.3348879e-05,0.16279455979461976
SKG_MT_322,2019,SKG,MT,1.1007019e-05,0.10707122727083801
SKG_MT_328,2019,SKG,MT,1.6066298e-05,0.22745412208418564
SKG_MT_19,2019,SKG,MT,1.4097143e-05,0.1805991098905158
SKG_QA_284,2019,SKG,QA,1.1227471e-05,0.11231676718421141
SKG_QA_221,2019,SKG,QA,9.586123e-06,0.07326175091883083
SKG_QA_231,2019,SKG,QA,1.1737134e-05,0.12444393141438242
SKG_MT_70,2019,SKG,MT,9.220145e-06,0.06455349603152391
SKG_MT_73,2019,SKG,MT,1.3190732e-05,0.15903153473392506
SKG_QA_249,2019,SKG,QA,1.1005056e-05,0.10702451871364665
SKG_QA_252,2019,SKG,QA,1.25126335e-05,0.14289653597252272
SKG_QA_257,2019,SKG,QA,1.1473045e-05,0.11816007193393824
SKG_MT_43,2019,SKG,MT,1.3554849e-05,0.16769550810063438
SKG_MT_50,2019,SKG,MT,1.1091463e-05,0.10908052803674123
SKG_MT_60,2019,SKG,MT,1.0428967e-05,0.09331678259351434
SKG_MT_67,2019,SKG,MT,1.5228958e-05,0.2075300552076586
SKG_MT_253,2019,SKG,MT,1.1393254e-05,0.11626148686676724
SKG_MT_261,2019,SKG,MT,1.11075105e-05,0.10946236989691882
SKG_MT_263,2019,SKG,MT,2.4948073e-05,0.43879130779401115
SKG_QA_263,2019,SKG,QA,1.4929581e-05,0.2004065362436846
SKG_QA_265,2019,SKG,QA,1.0665685e-05,0.09894936346016076
SKG_MT_125,2019,SKG,MT,1.52485045e-05,0.2079951539407922
SKG_MT_128,2019,SKG,MT,1.2970797e-05,0.15379829656485522
SKG_MT_130,2019,SKG,MT,1.2924655e-05,0.1527003718343793
SKG_QA_186,2019,SKG,QA,1.3844988e-05,0.1745992136915397
SKG_QA_187,2019,SKG,QA,1.2035136e-05,0.1315347329732937
SKG_QA_194,2019,SKG,QA,1.1627739e-05,0.12184093466759183
SKG_QA_204,2019,SKG,QA,1.144163e-05,0.11741256845754144
SKG_QA_206,2019,SKG,QA,1.2962029e-05,0.15358966659569884
SKG_MT_90,2019,SKG,MT,1.2647975e-05,0.14611691610146615
SKG_MT_98,2019,SKG,MT,1.3189913e-05,0.1590120470577459
SKG_MT_101,2019,SKG,MT,1.288757e-05,0.151817953676742
SKG_MT_106,2019,SKG,MT,1.3684487e-05,0.17078017643337762
SKG_QA_147,2019,SKG,QA,1.1023237e-05,0.1074571260892433
SKG_MT_68,2019,SKG,MT,1.4587039e-05,0.192255928705505
SKG_QA_209,2019,SKG,QA,1.2492507e-05,0.14241763644307187
SKG_QA_218,2019,SKG,QA,1.436626e-05,0.18700260799834578
SKG_QA_99,2019,SKG,QA,1.0009062e-05,0.08332536297688545
SKG_QA_100,2019,SKG,QA,1.1536483e-05,0.11966954592838869
SKG_QA_102,2019,SKG,QA,1.0230747e-05,0.08860024147967152
SKG_QA_109,2019,SKG,QA,1.1513347e-05,0.11911903692218412
SKG_QA_115,2019,SKG,QA,1.2800163e-05,0.1497381498772381
SKG_QA_68,2019,SKG,QA,1.0710923e-05,0.10002577798396273
SKG_QA_123,2019,SKG,QA,1.0228083e-05,0.08853685299451725
SKG_QA_138,2019,SKG,QA,9.362805e-06,0.06794801603606845
SKG_QA_139,2019,SKG,QA,1.1897374e-05,0.1282567583142017
SKG_MT_134,2019,SKG,MT,1.1417258e-05,0.11683264947849503
SKG_MT_142,2019,SKG,MT,1.10726e-05,0.10863169282823343
SKG_MT_154,2019,SKG,MT,1.1314978e-05,0.11439895043135628
SKG_QA_153,2019,SKG,QA,1.0729529e-05,0.10046849801203339
SKG_QA_160,2019,SKG,QA,1.4679603e-05,0.19445844061985146
SKG_MT_111,2019,SKG,MT,1.1622351e-05,0.1217127300286987
SKG_MT_113,2019,SKG,MT,1.0414247e-05,0.09296652790077009
SKG_MT_202,2019,SKG,MT,1.40786715e-05,0.18015959021952221
SKG_QA_11,2019,SKG,QA,1.23943455e-05,0.1400819349470246
SKG_QA_19,2019,SKG,QA,1.073393e-05,0.10057321750271048
SKG_QA_77,2019,SKG,QA,1.14506365e-05,0.11762687340932143
SKG_QA_81,2019,SKG,QA,9.580732e-06,0.07313347489650857
SKG_QA_82,2019,SKG,QA,1.2290423e-05,0.13760915347238362
SKG_QA_86,2019,SKG,QA,1.1100669e-05,0.10929957998656487
SKG_QA_89,2019,SKG,QA,1.0919155e-05,0.10498054939561507
SKG_MT_159,2019,SKG,MT,1.1272275e-05,0.1133828549052518
SKG_MT_172,2019,SKG,MT,1.1964927e-05,0.12986414657907625
SKG_QA_43,2019,SKG,QA,1.3149875e-05,0.15805936381127206
SKG_QA_44,2019,SKG,QA,1.1909964e-05,0.12855633077219425
SKG_QA_49,2019,SKG,QA,1.0688841e-05,0.09950034835589355
SKG_MT_251,2019,SKG,MT,1.2774445e-05,0.14912620353294487
SKG_QA_90,2019,SKG,QA,1.21958155e-05,0.13535801754549487
SKG_QA_98,2019,SKG,QA,1.1672981e-05,0.12291744436929936
SKG_SUM_89,2019,SKG,SUM,1.1253005e-05,0.11292433534484536
SKG_SUM_91,2019,SKG,SUM,1.2725916e-05,0.14797148138728006
SKG_SUM_94,2019,SKG,SUM,9.608767e-06,0.07380055304264205
SKG_SUM_95,2019,SKG,SUM,1.13691585e-05,0.115688147060448
SKG_SUM_96,2019,SKG,SUM,1.03882185e-05,0.09234719337155178
SKG_SUM_101,2019,SKG,SUM,1.17673035e-05,0.12516179887041146
SKG_SUM_137,2019,SKG,SUM,1.10724195e-05,0.10862739792524156
SKG_SUM_112,2019,SKG,SUM,1.06305815e-05,0.09811409405752847
SKG_SUM_115,2019,SKG,SUM,1.175825e-05,0.12494637557824029
SKG_MT_1088,2019,SKG,MT,1.2700008e-05,0.14735501409246904
SKG_MT_1176,2019,SKG,MT,1.1977943e-05,0.1301738554840191
SKG_MT_1179,2019,SKG,MT,1.2920451e-05,0.15260033985555477
SKG_MT_1134,2019,SKG,MT,9.610738e-06,0.07384745195564471
SKG_MT_1135,2019,SKG,MT,9.889993e-06,0.08049217846531165
SKG_MT_1136,2019,SKG,MT,1.30953995e-05,0.15676314781163964
SKG_MT_1139,2019,SKG,MT,1.1786802e-05,0.12562575546867738
SKG_QA_25,2019,SKG,QA,1.6430064e-05,0.23610974358967524
SKG_SUM_183,2019,SKG,SUM,1.1243694e-05,0.1127027849749988
SKG_SUM_182,2019,SKG,SUM,1.2909527e-05,0.15234040899526002
SKG_MT_1150,2019,SKG,MT,1.3619547e-05,0.16923496313536046
SKG_SA_276,2020,SKG,SA,1.36336075e-05,0.1695695253709128
SKG_SA_312,2020,SKG,SA,1.386679e-05,0.17511798086621433
SKG_SA_299,2020,SKG,SA,1.179987e-05,0.12593670168639354
SKG_MT_1468,2020,SKG,MT,1.5491643e-05,0.21378050724322423
SKG_MT_1457,2020,SKG,MT,1.3333586e-05,0.16243067086689306
SKG_MT_614,2020,SKG,MT,9.907267e-06,0.08090320425080519
SKG_MT_612,2020,SKG,MT,1.3586711e-05,0.1684536477079861
SKG_MT_611,2020,SKG,MT,1.4402941e-05,0.18787541318751366
SKG_PAR_8,2020,SKG,PAR,1.3263136e-05,0.1607543500038609
SKG_PAR_6,2020,SKG,PAR,1.33239e-05,0.16220019756839293
SKG_PAR_1,2020,SKG,PAR,1.3839904e-05,0.17447824257347505
SKG_NLI_19,2020,SKG,NLI,1.3412107e-05,0.1642990369490243
SKG_NLI_18,2020,SKG,NLI,1.3862111e-05,0.17500664651109543
SKG_SA_263,2020,SKG,SA,1.1670087e-05,0.12284858315457098
NOVEL_MT_95,2020,NOVEL,MT,1.4526331e-05,0.19081141363165188
SKG_SA_235,2020,SKG,SA,1.5888196e-05,0.22321627824674417
SKG_SUM_157,2020,SKG,SUM,1.3231135e-05,0.15999290296428825
SKG_SUM_150,2020,SKG,SUM,1.1550916e-05,0.12001297160640345
SKG_SUM_146,2020,SKG,SUM,1.114248e-05,0.11029445083971234
SKG_SUM_140,2020,SKG,SUM,1.3634322e-05,0.16958652652430722
SKG_SUM_139,2020,SKG,SUM,1.0767878e-05,0.10138099238785198
SKG_SUM_171,2020,SKG,SUM,1.4364752e-05,0.18696672592792057
SKG_SUM_135,2020,SKG,SUM,1.3208796e-05,0.15946135815578188
SKG_SUM_131,2020,SKG,SUM,1.3936551e-05,0.17677790733500048
SKG_SUM_123,2020,SKG,SUM,1.1840124e-05,0.12689452453977174
SKG_DIA_7,2020,SKG,DIA,1.2639861e-05,0.14592384771988148
SKG_QA_33,2020,SKG,QA,1.1836533e-05,0.12680907857498613
