source,target,year
SKG_MT_101,SKG_MT_1369,2019
SKG_MT_101,SKG_MT_1288,2019
SKG_MT_103,SKG_MT_1209,2016
SKG_MT_104,SKG_MT_79,2017
SKG_MT_104,SKG_MT_441,2017
SKG_MT_104,SKG_MT_1233,2017
SKG_MT_104,SKG_MT_370,2017
SKG_MT_104,SKG_MT_494,2017
SKG_MT_104,SKG_MT_246,2017
SKG_MT_104,SKG_MT_201,2017
SKG_MT_104,SKG_MT_994,2017
SKG_MT_104,SKG_MT_1160,2017
SKG_MT_104,SKG_MT_1314,2017
SKG_MT_104,SKG_MT_665,2017
SKG_MT_105,SKG_MT_809,2020
SKG_MT_105,SKG_MT_818,2020
SKG_MT_105,SKG_MT_895,2020
SKG_MT_106,SKG_MT_475,2019
SKG_MT_106,SKG_MT_363,2019
SKG_MT_106,SKG_MT_1099,2019
SKG_MT_107,SKG_MT_441,2016
SKG_MT_107,SKG_MT_150,2016
SKG_MT_107,SKG_MT_429,2016
SKG_MT_107,SKG_MT_1347,2016
SKG_MT_108,SKG_MT_1096,2015
SKG_MT_109,SKG_MT_44,2015
SKG_MT_109,SKG_MT_1474,2015
SKG_MT_109,SKG_MT_1090,2015
SKG_MT_109,SKG_MT_550,2015
SKG_MT_109,SKG_MT_1347,2015
SKG_MT_111,SKG_MT_401,2019
SKG_MT_111,SKG_MT_818,2019
SKG_MT_111,SKG_MT_757,2019
SKG_MT_112,SKG_MT_281,2020
SKG_MT_112,SKG_MT_709,2020
SKG_MT_112,SKG_MT_1234,2020
SKG_MT_112,SKG_MT_952,2020
SKG_MT_112,SKG_MT_172,2020
SKG_MT_113,SKG_MT_781,2019
SKG_MT_113,SKG_MT_818,2019
SKG_MT_113,SKG_MT_138,2019
SKG_MT_113,SKG_MT_777,2019
SKG_MT_113,SKG_MT_374,2019
SKG_MT_113,SKG_MT_895,2019
SKG_MT_113,SKG_MT_1416,2019
SKG_MT_113,SKG_MT_1369,2019
SKG_MT_114,SKG_MT_200,2020
SKG_MT_114,SKG_MT_1369,2020
SKG_MT_114,SKG_MT_1164,2020
SKG_MT_114,SKG_MT_269,2020
SKG_MT_115,SKG_MT_83,2020
SKG_MT_115,SKG_MT_721,2020
SKG_MT_116,SKG_MT_1069,2014
SKG_MT_118,SKG_MT_702,2020
SKG_MT_118,SKG_MT_994,2020
SKG_MT_118,SKG_MT_1285,2020
SKG_MT_123,SKG_MT_959,2017
SKG_MT_123,SKG_MT_1288,2017
SKG_MT_125,SKG_PAR_112,2019
SKG_MT_125,SKG_MT_872,2019
SKG_MT_125,SKG_PAR_4,2019
SKG_MT_125,SKG_MT_1314,2019
SKG_MT_125,SKG_MT_665,2019
SKG_MT_125,SKG_MT_1288,2019
SKG_MT_129,SKG_MT_902,2020
SKG_MT_130,SKG_MT_401,2019
SKG_MT_130,SKG_MT_1444,2019
SKG_MT_130,SKG_MT_818,2019
SKG_MT_130,SKG_MT_374,2019
SKG_MT_130,SKG_MT_1424,2019
SKG_MT_131,SKG_MT_715,2012
SKG_MT_132,SKG_MT_138,2020
SKG_MT_132,SKG_MT_1355,2020
SKG_MT_132,SKG_MT_895,2020
SKG_MT_134,SKG_MT_1361,2019
SKG_MT_134,SKG_MT_818,2019
SKG_MT_134,SKG_MT_374,2019
SKG_MT_134,SKG_MT_1424,2019
SKG_MT_136,SKG_MT_1248,2017
SKG_MT_136,SKG_SA_306,2017
SKG_MT_138,SKG_MT_79,2018
SKG_MT_138,SKG_MT_818,2018
SKG_MT_138,SKG_MT_895,2018
SKG_MT_138,SKG_MT_1369,2018
SKG_MT_138,SKG_MT_717,2018
SKG_MT_140,SKG_MT_401,2020
SKG_MT_140,SKG_MT_757,2020
SKG_MT_140,SKG_MT_111,2020
SKG_MT_142,SKG_MT_809,2019
SKG_MT_142,SKG_NLI_2,2019
SKG_MT_143,SKG_MT_312,2018
SKG_MT_143,SKG_MT_432,2018
SKG_MT_143,SKG_MT_754,2018
SKG_MT_143,SKG_MT_767,2018
SKG_MT_143,SKG_MT_1219,2018
SKG_MT_145,SKG_MT_809,2020
SKG_MT_145,SKG_MT_731,2020
SKG_MT_147,SKG_MT_89,2013
SKG_MT_152,SKG_MT_809,2020
SKG_MT_152,SKG_MT_30,2020
SKG_MT_152,SKG_MT_113,2020
SKG_MT_154,SKG_MT_1239,2019
SKG_MT_154,SKG_MT_924,2019
SKG_MT_154,SKG_MT_1054,2019
SKG_MT_154,SKG_MT_416,2019
SKG_MT_154,SKG_MT_952,2019
SKG_MT_155,SKG_MT_441,2018
SKG_MT_155,SKG_MT_673,2018
SKG_MT_155,SKG_MT_241,2018
SKG_MT_156,SKG_MT_832,2013
SKG_MT_158,SKG_MT_809,2018
SKG_MT_158,SKG_MT_840,2018
SKG_MT_158,SKG_MT_715,2018
SKG_MT_158,SKG_MT_131,2018
SKG_MT_158,SKG_MT_21,2018
SKG_MT_159,SKG_MT_959,2019
SKG_MT_159,SKG_MT_781,2019
SKG_MT_159,SKG_MT_818,2019
SKG_MT_159,SKG_MT_138,2019
SKG_MT_159,SKG_MT_374,2019
SKG_MT_159,SKG_MT_1417,2019
SKG_MT_159,SKG_MT_822,2019
SKG_MT_159,SKG_MT_30,2019
SKG_MT_159,SKG_MT_895,2019
SKG_MT_159,SKG_MT_1416,2019
SKG_MT_159,SKG_MT_1369,2019
SKG_MT_159,SKG_MT_717,2019
SKG_MT_161,SKG_MT_1053,2020
SKG_MT_161,SKG_MT_1056,2020
SKG_MT_163,SKG_MT_1269,2020
SKG_MT_165,SKG_MT_487,2015
SKG_MT_165,SKG_MT_913,2015
SKG_MT_165,SKG_MT_699,2015
SKG_MT_165,SKG_SA_597,2015
SKG_MT_168,SKG_MT_809,2017
SKG_MT_168,SKG_MT_441,2017
SKG_MT_168,SKG_MT_887,2017
SKG_MT_168,SKG_MT_994,2017
SKG_MT_168,SKG_MT_1219,2017
SKG_MT_168,SKG_MT_574,2017
SKG_MT_169,SKG_MT_78,2014
SKG_MT_171,SKG_MT_1108,2015
SKG_MT_171,SKG_MT_748,2015
SKG_MT_172,SKG_MT_281,2019
SKG_MT_172,SKG_MT_709,2019
SKG_MT_173,SKG_SA_597,2020
SKG_MT_177,SKG_MT_781,2020
SKG_MT_177,SKG_MT_374,2020
SKG_MT_177,SKG_MT_113,2020
SKG_MT_177,SKG_MT_123,2020
SKG_MT_177,SKG_MT_67,2020
SKG_MT_177,SKG_MT_561,2020
SKG_MT_180,SKG_MT_1077,2013
SKG_MT_183,SKG_MT_79,2018
SKG_MT_183,SKG_MT_809,2018
SKG_MT_183,SKG_MT_695,2018
SKG_MT_183,SKG_MT_994,2018
SKG_MT_183,SKG_MT_960,2018
SKG_MT_186,SKG_MT_281,2020
SKG_MT_186,SKG_MT_709,2020
SKG_MT_186,SKG_MT_952,2020
SKG_MT_189,SKG_MT_1298,2019
SKG_MT_189,SKG_MT_1432,2019
SKG_MT_189,SKG_MT_1083,2019
SKG_MT_189,SKG_MT_1031,2019
SKG_MT_189,SKG_MT_1139,2019
SKG_MT_189,SKG_MT_662,2019
SKG_MT_189,SKG_MT_821,2019
SKG_MT_189,SKG_MT_575,2019
SKG_MT_190,SKG_MT_173,2020
SKG_MT_194,SKG_MT_547,2010
SKG_MT_195,SKG_MT_475,2018
SKG_MT_195,SKG_MT_1156,2018
SKG_MT_195,SKG_MT_448,2018
SKG_MT_195,SKG_MT_1099,2018
SKG_MT_197,SKG_MT_809,2018
SKG_MT_197,SKG_MT_887,2018
SKG_MT_197,SKG_MT_1366,2018
SKG_MT_197,SKG_MT_351,2018
SKG_MT_197,SKG_MT_123,2018
SKG_MT_12,SKG_MT_738,2020
SKG_MT_12,SKG_MT_100,2020
SKG_MT_12,SKG_MT_1293,2020
SKG_MT_12,SKG_MT_108,2020
SKG_MT_12,SKG_MT_887,2020
SKG_MT_12,SKG_MT_83,2020
SKG_MT_12,SKG_MT_1031,2020
SKG_MT_12,SKG_MT_1139,2020
SKG_MT_12,SKG_MT_876,2020
SKG_MT_12,SKG_MT_649,2020
SKG_MT_12,SKG_MT_189,2020
SKG_MT_12,SKG_MT_1216,2020
SKG_MT_12,SKG_MT_562,2020
SKG_MT_12,SKG_MT_949,2020
SKG_MT_75,SKG_MT_809,2019
SKG_MT_75,SKG_MT_781,2019
SKG_MT_95,SKG_MT_1432,2019
SKG_MT_95,SKG_MT_924,2019
SKG_MT_95,SKG_MT_1387,2019
SKG_MT_95,SKG_MT_1434,2019
SKG_MT_95,SKG_MT_86,2019
SKG_MT_95,SKG_MT_1139,2019
SKG_MT_95,SKG_MT_640,2019
SKG_MT_95,SKG_MT_895,2019
SKG_MT_150,SKG_MT_771,2013
SKG_MT_200,SKG_MT_1361,2013
SKG_MT_201,SKG_MT_79,2016
SKG_MT_201,SKG_MT_809,2016
SKG_MT_201,SKG_MT_441,2016
SKG_MT_201,SKG_MT_748,2016
SKG_MT_202,SKG_MT_654,2019
SKG_MT_203,SKG_MT_79,2017
SKG_MT_203,SKG_MT_809,2017
SKG_MT_203,SKG_MT_715,2017
SKG_MT_203,SKG_MT_1314,2017
SKG_MT_211,SKG_MT_1077,2017
SKG_MT_211,SKG_MT_891,2017
SKG_MT_213,SKG_MT_818,2019
SKG_MT_213,SKG_MT_777,2019
SKG_MT_213,SKG_MT_895,2019
SKG_MT_213,SKG_MT_1416,2019
SKG_MT_213,SKG_MT_1369,2019
SKG_MT_213,SKG_MT_1288,2019
SKG_MT_214,SKG_MT_79,2019
SKG_MT_214,SKG_MT_136,2019
SKG_MT_214,SKG_MT_982,2019
SKG_MT_214,SKG_MT_887,2019
SKG_MT_214,SKG_MT_574,2019
SKG_MT_215,SKG_MT_79,2016
SKG_MT_215,SKG_MT_809,2016
SKG_MT_215,SKG_MT_241,2016
SKG_MT_216,SKG_MT_1074,2017
SKG_MT_216,SKG_MT_698,2017
SKG_MT_217,SKG_MT_668,2015
SKG_MT_220,SKG_MT_515,2014
SKG_MT_221,SKG_MT_1316,2015
SKG_MT_221,SKG_MT_1036,2015
SKG_MT_221,SKG_MT_1395,2015
SKG_MT_221,SKG_MT_500,2015
SKG_MT_221,SKG_MT_1384,2015
SKG_MT_221,SKG_MT_1474,2015
SKG_MT_221,SKG_MT_560,2015
SKG_MT_221,SKG_MT_305,2015
SKG_MT_221,SKG_MT_1253,2015
SKG_MT_221,SKG_MT_707,2015
SKG_MT_222,SKG_MT_397,2019
SKG_MT_222,SKG_MT_709,2019
SKG_MT_222,SKG_MT_952,2019
SKG_MT_222,SKG_MT_1314,2019
SKG_MT_223,SKG_MT_1024,2018
SKG_MT_223,SKG_MT_1421,2018
SKG_MT_224,SKG_MT_100,2014
SKG_MT_226,SKG_MT_809,2020
SKG_MT_226,SKG_MT_432,2020
SKG_MT_226,SKG_MT_1223,2020
SKG_MT_226,SKG_SUM_152,2020
SKG_MT_226,SKG_MT_626,2020
SKG_MT_226,SKG_SUM_161,2020
SKG_MT_226,SKG_MT_669,2020
SKG_MT_226,SKG_MT_70,2020
SKG_MT_226,SKG_MT_168,2020
SKG_MT_226,SKG_MT_90,2020
SKG_MT_231,SKG_MT_809,2020
SKG_MT_231,SKG_MT_715,2020
SKG_MT_231,SKG_PAR_112,2020
SKG_MT_231,SKG_MT_397,2020
SKG_MT_231,SKG_MT_1296,2020
SKG_MT_231,SKG_MT_1314,2020
SKG_MT_231,SKG_MT_819,2020
SKG_MT_231,SKG_MT_1016,2020
SKG_MT_232,SKG_MT_79,2019
SKG_MT_232,SKG_MT_809,2019
SKG_MT_232,SKG_MT_709,2019
SKG_MT_232,SKG_MT_952,2019
SKG_MT_232,SKG_MT_168,2019
SKG_MT_232,SKG_MT_831,2019
SKG_MT_234,SKG_SA_544,2012
SKG_MT_234,SKG_MT_373,2012
SKG_MT_235,SKG_MT_809,2019
SKG_MT_235,SKG_MT_397,2019
SKG_MT_235,SKG_MT_872,2019
SKG_MT_235,SKG_MT_791,2019
SKG_MT_235,SKG_MT_532,2019
SKG_MT_235,SKG_MT_64,2019
SKG_MT_235,SKG_MT_735,2019
SKG_MT_235,SKG_MT_123,2019
SKG_MT_235,SKG_MT_1314,2019
SKG_MT_235,SKG_MT_831,2019
SKG_MT_237,SKG_MT_800,2016
SKG_MT_239,SKG_MT_1065,2012
SKG_MT_240,SKG_MT_1056,2018
SKG_MT_241,SKG_MT_79,2016
SKG_MT_241,SKG_MT_809,2016
SKG_MT_244,SKG_MT_83,2020
SKG_MT_244,SKG_MT_134,2020
SKG_MT_244,SKG_MT_173,2020
SKG_MT_244,SKG_MT_354,2020
SKG_MT_246,SKG_MT_79,2017
SKG_MT_246,SKG_MT_809,2017
SKG_MT_246,SKG_MT_715,2017
SKG_MT_246,SKG_MT_815,2017
SKG_MT_246,SKG_MT_887,2017
SKG_MT_246,SKG_MT_994,2017
SKG_MT_246,SKG_MT_1219,2017
SKG_MT_246,SKG_MT_1160,2017
SKG_MT_246,SKG_MT_1288,2017
SKG_MT_247,SKG_MT_705,2016
SKG_MT_248,SKG_MT_809,2019
SKG_MT_248,SKG_MT_1380,2019
SKG_MT_248,SKG_MT_895,2019
SKG_MT_248,SKG_MT_158,2019
SKG_MT_248,SKG_MT_1369,2019
SKG_MT_249,SKG_MT_818,2019
SKG_MT_249,SKG_MT_1417,2019
SKG_MT_249,SKG_MT_1416,2019
SKG_MT_249,SKG_MT_1288,2019
SKG_MT_249,SKG_MT_1424,2019
SKG_MT_250,SKG_MT_143,2020
SKG_MT_250,SKG_MT_1219,2020
SKG_MT_250,SKG_MT_1012,2020
SKG_MT_250,SKG_MT_1043,2020
SKG_MT_251,SKG_PAR_204,2019
SKG_MT_251,SKG_MT_1432,2019
SKG_MT_251,SKG_MT_1444,2019
SKG_MT_251,SKG_MT_472,2019
SKG_MT_251,SKG_MT_575,2019
SKG_MT_252,SKG_MT_547,2014
SKG_MT_252,SKG_MT_590,2014
SKG_MT_252,SKG_MT_1030,2014
SKG_MT_252,SKG_MT_705,2014
SKG_MT_252,SKG_MT_708,2014
SKG_MT_252,SKG_MT_97,2014
SKG_MT_252,SKG_MT_337,2014
SKG_MT_252,SKG_MT_77,2014
SKG_MT_252,SKG_MT_820,2014
SKG_MT_255,SKG_MT_1053,2020
SKG_MT_255,SKG_MT_1056,2020
SKG_MT_255,SKG_MT_240,2020
SKG_MT_255,SKG_MT_970,2020
SKG_MT_255,SKG_MT_1301,2020
SKG_MT_255,SKG_MT_50,2020
SKG_MT_255,SKG_MT_1447,2020
SKG_MT_261,SKG_MT_705,2019
SKG_MT_261,SKG_MT_771,2019
SKG_MT_261,SKG_MT_1169,2019
SKG_MT_261,SKG_MT_642,2019
SKG_MT_261,SKG_MT_150,2019
SKG_MT_261,SKG_MT_572,2019
SKG_MT_261,SKG_MT_982,2019
SKG_MT_261,SKG_MT_408,2019
SKG_MT_261,SKG_MT_1432,2019
SKG_MT_261,SKG_MT_1444,2019
SKG_MT_261,SKG_MT_472,2019
SKG_MT_261,SKG_MT_734,2019
SKG_MT_261,SKG_MT_994,2019
SKG_MT_261,SKG_MT_1314,2019
SKG_MT_261,SKG_MT_960,2019
SKG_MT_261,SKG_MT_819,2019
SKG_MT_261,SKG_MT_665,2019
SKG_MT_261,SKG_MT_158,2019
SKG_MT_261,SKG_MT_575,2019
SKG_MT_262,SKG_MT_550,2015
SKG_MT_262,SKG_MT_1347,2015
SKG_MT_264,SKG_MT_1223,2020
SKG_MT_264,SKG_MT_70,2020
SKG_MT_264,SKG_MT_90,2020
SKG_MT_264,SKG_MT_226,2020
SKG_MT_266,SKG_MT_79,2014
SKG_MT_266,SKG_MT_705,2014
SKG_MT_266,SKG_MT_77,2014
SKG_MT_266,SKG_MT_1090,2014
SKG_MT_266,SKG_MT_550,2014
SKG_MT_268,SKG_MT_850,2013
SKG_MT_269,SKG_MT_781,2020
SKG_MT_269,SKG_MT_818,2020
SKG_MT_269,SKG_MT_777,2020
SKG_MT_269,SKG_MT_374,2020
SKG_MT_269,SKG_MT_1417,2020
SKG_MT_269,SKG_MT_1031,2020
SKG_MT_269,SKG_MT_159,2020
SKG_MT_269,SKG_MT_895,2020
SKG_MT_269,SKG_MT_1369,2020
SKG_MT_269,SKG_MT_717,2020
SKG_MT_271,SKG_MT_79,2019
SKG_MT_271,SKG_MT_809,2019
SKG_MT_271,SKG_MT_1366,2019
SKG_MT_271,SKG_MT_610,2019
SKG_MT_271,SKG_MT_281,2019
SKG_MT_271,SKG_MT_82,2019
SKG_MT_274,SKG_MT_705,2016
SKG_MT_274,SKG_MT_77,2016
SKG_MT_276,SKG_MT_809,2019
SKG_MT_276,SKG_MT_994,2019
SKG_MT_277,SKG_MT_1074,2013
SKG_MT_277,SKG_MT_550,2013
SKG_MT_281,SKG_MT_74,2018
SKG_MT_281,SKG_MT_280,2018
SKG_MT_281,SKG_MT_389,2018
SKG_MT_282,SKG_MT_613,2013
SKG_MT_282,SKG_MT_1306,2013
SKG_MT_282,SKG_MT_300,2013
SKG_MT_283,SKG_QA_336,2012
SKG_MT_283,SKG_MT_1003,2012
SKG_MT_290,SKG_MT_1193,2013
SKG_MT_290,SKG_MT_346,2013
SKG_MT_290,SKG_MT_478,2013
SKG_MT_291,SKG_MT_70,2020
SKG_MT_293,SKG_MT_79,2018
SKG_MT_293,SKG_MT_809,2018
SKG_MT_293,SKG_MT_695,2018
SKG_MT_300,SKG_MT_1325,2011
SKG_MT_303,SKG_MT_381,2019
SKG_MT_303,SKG_MT_994,2019
SKG_MT_303,SKG_MT_960,2019
SKG_MT_304,SKG_MT_613,2015
SKG_MT_304,SKG_MT_1474,2015
SKG_MT_304,SKG_MT_1090,2015
SKG_MT_304,SKG_MT_317,2015
SKG_MT_304,SKG_MT_1347,2015
SKG_MT_304,SKG_MT_1101,2015
SKG_MT_305,SKG_MT_1395,2013
SKG_MT_307,SKG_MT_895,2019
SKG_MT_307,SKG_MT_683,2019
SKG_MT_308,SKG_MT_547,2011
SKG_MT_309,SKG_MT_79,2020
SKG_MT_309,SKG_MT_1242,2020
SKG_MT_309,SKG_MT_100,2020
SKG_MT_309,SKG_MT_234,2020
SKG_MT_309,SKG_MT_924,2020
SKG_MT_309,SKG_MT_1387,2020
SKG_MT_309,SKG_MT_1434,2020
SKG_MT_309,SKG_MT_138,2020
SKG_MT_309,SKG_MT_86,2020
SKG_MT_309,SKG_MT_895,2020
SKG_MT_309,SKG_MT_1469,2020
SKG_MT_309,SKG_MT_898,2020
SKG_MT_309,SKG_MT_269,2020
SKG_MT_309,SKG_MT_292,2020
SKG_MT_310,SKG_MT_1056,2020
SKG_MT_310,SKG_MT_240,2020
SKG_MT_310,SKG_MT_1301,2020
SKG_MT_310,SKG_MT_161,2020
SKG_MT_312,SKG_MT_441,2016
SKG_MT_312,SKG_MT_1347,2016
SKG_MT_314,SKG_SA_544,2013
SKG_MT_317,SKG_MT_79,2014
SKG_MT_317,SKG_MT_87,2014
SKG_MT_317,SKG_MT_1090,2014
SKG_MT_317,SKG_MT_1169,2014
SKG_MT_317,SKG_MT_550,2014
SKG_MT_317,SKG_MT_1101,2014
SKG_MT_318,SKG_MT_1105,2020
SKG_MT_318,SKG_MT_1156,2020
SKG_MT_318,SKG_MT_195,2020
SKG_MT_318,SKG_MT_1301,2020
SKG_MT_318,SKG_MT_50,2020
SKG_MT_318,SKG_MT_255,2020
SKG_MT_319,SKG_MT_550,2014
SKG_MT_320,SKG_MT_613,2015
SKG_MT_320,SKG_MT_373,2015
SKG_MT_320,SKG_MT_545,2015
SKG_MT_321,SKG_MT_809,2017
SKG_MT_321,SKG_MT_320,2017
SKG_MT_321,SKG_MT_437,2017
SKG_MT_321,SKG_MT_136,2017
SKG_MT_322,SKG_MT_809,2019
SKG_MT_322,SKG_MT_715,2019
SKG_MT_322,SKG_MT_475,2019
SKG_MT_322,SKG_MT_1156,2019
SKG_MT_322,SKG_MT_580,2019
SKG_MT_327,SKG_MT_1333,2016
SKG_MT_327,SKG_MT_48,2016
SKG_MT_328,SKG_MT_896,2019
SKG_MT_329,SKG_MT_1110,2020
SKG_MT_329,SKG_MT_1291,2020
SKG_MT_329,SKG_MT_1197,2020
SKG_MT_329,SKG_MT_5,2020
SKG_MT_330,SKG_MT_83,2020
SKG_MT_330,SKG_MT_336,2020
SKG_MT_331,SKG_MT_535,2014
SKG_MT_332,SKG_MT_388,2013
SKG_MT_334,SKG_MT_887,2019
SKG_MT_334,SKG_MT_83,2019
SKG_MT_337,SKG_MT_157,2013
SKG_MT_337,SKG_MT_547,2013
SKG_MT_338,SKG_MT_960,2017
SKG_MT_339,SKG_MT_201,2018
SKG_MT_343,SKG_MT_83,2020
SKG_MT_343,SKG_MT_374,2020
SKG_MT_347,SKG_MT_555,2019
SKG_MT_351,SKG_MT_79,2017
SKG_MT_351,SKG_MT_809,2017
SKG_MT_351,SKG_MT_887,2017
SKG_MT_353,SKG_MT_909,2019
SKG_MT_354,SKG_MT_781,2020
SKG_MT_354,SKG_MT_924,2020
SKG_MT_354,SKG_MT_516,2020
SKG_MT_357,SKG_QA_343,2020
SKG_MT_357,SKG_QA_100,2020
SKG_MT_361,SKG_MT_959,2020
SKG_MT_361,SKG_MT_887,2020
SKG_MT_361,SKG_MT_397,2020
SKG_MT_361,SKG_MT_818,2020
SKG_MT_361,SKG_MT_197,2020
SKG_MT_361,SKG_MT_511,2020
SKG_MT_361,SKG_MT_123,2020
SKG_MT_361,SKG_MT_895,2020
SKG_MT_361,SKG_MT_1369,2020
SKG_MT_361,SKG_MT_1288,2020
SKG_MT_361,SKG_MT_336,2020
SKG_MT_361,SKG_MT_1469,2020
SKG_MT_362,SKG_MT_738,2016
SKG_MT_363,SKG_MT_809,2017
SKG_MT_363,SKG_MT_1105,2017
SKG_MT_366,SKG_MT_416,2019
SKG_MT_367,SKG_MT_818,2019
SKG_MT_367,SKG_MT_374,2019
SKG_MT_367,SKG_MT_921,2019
SKG_MT_368,SKG_MT_743,2011
SKG_MT_368,SKG_MT_1232,2011
SKG_MT_370,SKG_MT_809,2016
SKG_MT_370,SKG_MT_1290,2016
SKG_MT_370,SKG_MT_850,2016
SKG_MT_370,SKG_MT_1310,2016
SKG_MT_371,SKG_MT_280,2013
SKG_MT_372,SKG_MT_496,2013
SKG_MT_373,SKG_MT_613,2012
SKG_MT_374,SKG_MT_706,2018
SKG_MT_374,SKG_MT_1424,2018
SKG_MT_375,SKG_MT_280,2013
SKG_MT_375,SKG_MT_87,2013
SKG_MT_376,SKG_MT_373,2013
SKG_MT_377,SKG_MT_1127,2018
SKG_MT_377,SKG_MT_431,2018
SKG_MT_378,SKG_MT_1158,2015
SKG_MT_378,SKG_MT_668,2015
SKG_MT_380,SKG_MT_1280,2018
SKG_MT_380,SKG_MT_610,2018
SKG_MT_380,SKG_MT_281,2018
SKG_MT_381,SKG_MT_591,2016
SKG_MT_382,SKG_MT_79,2017
SKG_MT_382,SKG_MT_809,2017
SKG_MT_382,SKG_MT_441,2017
SKG_MT_382,SKG_MT_959,2017
SKG_MT_382,SKG_SA_597,2017
SKG_MT_382,SKG_MT_1288,2017
SKG_MT_383,SKG_MT_809,2020
SKG_MT_383,SKG_MT_887,2020
SKG_MT_383,SKG_MT_281,2020
SKG_MT_383,SKG_MT_754,2020
SKG_MT_383,SKG_MT_709,2020
SKG_MT_383,SKG_MT_1185,2020
SKG_MT_383,SKG_MT_952,2020
SKG_MT_383,SKG_SUM_167,2020
SKG_MT_383,SKG_MT_994,2020
SKG_MT_383,SKG_MT_687,2020
SKG_MT_383,SKG_MT_172,2020
SKG_MT_383,SKG_MT_112,2020
SKG_MT_384,SKG_MT_1474,2015
SKG_MT_384,SKG_MT_1347,2015
SKG_MT_384,SKG_MT_1253,2015
SKG_MT_384,SKG_MT_615,2015
SKG_MT_386,SKG_MT_138,2020
SKG_MT_386,SKG_MT_902,2020
SKG_MT_386,SKG_MT_717,2020
SKG_MT_386,SKG_MT_1469,2020
SKG_MT_389,SKG_MT_280,2012
SKG_MT_397,SKG_MT_809,2017
SKG_MT_397,SKG_MT_715,2017
SKG_MT_397,SKG_MT_1233,2017
SKG_MT_397,SKG_PAR_112,2017
SKG_MT_397,SKG_MT_1314,2017
SKG_MT_401,SKG_MT_1036,2015
SKG_MT_402,SKG_MT_79,2016
SKG_MT_402,SKG_MT_809,2016
SKG_MT_403,SKG_MT_1053,2018
SKG_MT_403,SKG_MT_77,2018
SKG_MT_403,SKG_MT_1451,2018
SKG_MT_405,SKG_MT_547,2015
SKG_MT_405,SKG_MT_708,2015
SKG_MT_405,SKG_MT_1090,2015
SKG_MT_405,SKG_MT_266,2015
SKG_MT_405,SKG_MT_642,2015
SKG_MT_405,SKG_MT_550,2015
SKG_MT_405,SKG_MT_1347,2015
SKG_MT_407,SKG_MT_368,2020
SKG_MT_407,SKG_MT_19,2020
SKG_MT_407,SKG_MT_444,2020
SKG_MT_407,SKG_MT_1393,2020
SKG_MT_407,SKG_MT_436,2020
SKG_MT_408,SKG_MT_79,2017
SKG_MT_408,SKG_MT_809,2017
SKG_MT_408,SKG_MT_441,2017
SKG_MT_408,SKG_MT_994,2017
SKG_MT_408,SKG_MT_1219,2017
SKG_MT_412,SKG_MT_79,2018
SKG_MT_412,SKG_MT_809,2018
SKG_MT_418,SKG_MT_1014,2020
SKG_MT_419,SKG_MT_79,2019
SKG_MT_419,SKG_MT_809,2019
SKG_MT_419,SKG_MT_159,2019
SKG_MT_419,SKG_MT_123,2019
SKG_MT_419,SKG_MT_895,2019
SKG_MT_420,SKG_MT_809,2020
SKG_MT_420,SKG_MT_83,2020
SKG_MT_424,SKG_MT_138,2019
SKG_MT_424,SKG_MT_709,2019
SKG_MT_428,SKG_MT_79,2015
SKG_MT_428,SKG_MT_331,2015
SKG_MT_428,SKG_MT_535,2015
SKG_MT_428,SKG_MT_87,2015
SKG_MT_428,SKG_MT_1090,2015
SKG_MT_428,SKG_MT_266,2015
SKG_MT_428,SKG_MT_741,2015
SKG_MT_428,SKG_MT_1347,2015
SKG_MT_429,SKG_MT_1090,2015
SKG_MT_429,SKG_MT_266,2015
SKG_MT_429,SKG_MT_1347,2015
SKG_MT_430,SKG_MT_555,2020
SKG_MT_430,SKG_NLI_2,2020
SKG_MT_431,SKG_MT_515,2016
SKG_MT_432,SKG_MT_79,2018
SKG_MT_434,SKG_MT_895,2020
SKG_MT_436,SKG_MT_83,2020
SKG_MT_436,SKG_MT_669,2020
SKG_MT_436,SKG_MT_70,2020
SKG_MT_436,SKG_MT_864,2020
SKG_MT_436,SKG_MT_1393,2020
SKG_MT_437,SKG_MT_1053,2015
SKG_MT_437,SKG_MT_715,2015
SKG_MT_438,SKG_MT_1053,2020
SKG_MT_438,SKG_MT_1056,2020
SKG_MT_438,SKG_MT_240,2020
SKG_MT_438,SKG_MT_1301,2020
SKG_MT_438,SKG_MT_1447,2020
SKG_MT_439,SKG_MT_475,2019
SKG_MT_439,SKG_MT_363,2019
SKG_MT_439,SKG_MT_501,2019
SKG_MT_441,SKG_MT_79,2015
SKG_MT_441,SKG_MT_1030,2015
SKG_MT_441,SKG_MT_252,2015
SKG_MT_442,SKG_MT_887,2020
SKG_MT_442,SKG_MT_924,2020
SKG_MT_442,SKG_MT_916,2020
SKG_MT_442,SKG_MT_1357,2020
SKG_MT_442,SKG_MT_561,2020
SKG_MT_444,SKG_MT_591,2019
SKG_MT_444,SKG_DIA_275,2019
SKG_MT_444,SKG_MT_381,2019
SKG_MT_444,SKG_MT_281,2019
SKG_MT_448,SKG_MT_1105,2017
SKG_MT_450,SKG_PAR_75,2020
SKG_MT_452,SKG_MT_982,2018
SKG_MT_452,SKG_MT_960,2018
SKG_MT_453,SKG_QA_336,2012
SKG_MT_454,SKG_MT_809,2019
SKG_MT_454,SKG_SUM_85,2019
