source,target,predicate,year
SKG_DIA_69,E_4e00deceeb,has,2020.0
SKG_DIA_69,E_3d3eb2e5c4,initialized to,2020.0
SKG_DIA_69,E_6d748bea87,of,2020.0
SKG_DIA_69,E_85799ff4e5,has,2020.0
SKG_DIA_69,E_3d3eb2e5c4,has,2020.0
SKG_DIA_69,E_93321e4752,with,2020.0
SKG_DIA_69,E_7943f2e790,with,2020.0
SKG_DIA_69,E_7943f2e790,named,2020.0
SKG_DIA_69,E_a6d863741b,named,2020.0
SKG_DIA_69,E_7943f2e790,for,2020.0
SKG_DIA_69,E_046abd07c7,for,2020.0
SKG_DIA_69,E_20f35e630d,propose,2020.0
SKG_DIA_69,E_93321e4752,propose,2020.0
SKG_DIA_69,E_b4bacdec69,of,2020.0
SKG_DIA_69,E_952859ec92,of,2020.0
SKG_DIA_69,E_b4bacdec69,to enhance,2020.0
SKG_DIA_69,E_ee16755af8,to enhance,2020.0
SKG_DIA_69,E_ee16755af8,of,2020.0
SKG_DIA_69,E_a8b72798be,of,2020.0
SKG_DIA_69,E_a8b72798be,in,2020.0
SKG_DIA_69,E_c36593e4cd,in,2020.0
SKG_DIA_69,E_20f35e630d,explore,2020.0
SKG_DIA_69,E_b4bacdec69,explore,2020.0
SKG_DIA_69,E_f5a5378994,to represent,2020.0
SKG_DIA_69,E_952859ec92,to represent,2020.0
SKG_DIA_69,E_f5a5378994,enhance,2020.0
SKG_DIA_69,E_42832d3cbb,enhance,2020.0
SKG_DIA_69,E_42832d3cbb,between,2020.0
SKG_DIA_69,E_e4e46deb7f,between,2020.0
SKG_DIA_69,E_42832d3cbb,with,2020.0
SKG_DIA_69,E_cadfca7633,with,2020.0
SKG_DIA_69,E_20f35e630d,adopt,2020.0
SKG_DIA_69,E_f5a5378994,adopt,2020.0
SKG_DIA_69,E_3badeb0718,leverage,2020.0
SKG_DIA_69,E_3a5e92ec55,leverage,2020.0
SKG_DIA_69,E_3a5e92ec55,by combining,2020.0
SKG_DIA_69,E_5ef3a7eb73,by combining,2020.0
SKG_DIA_69,E_a6d863741b,achieves,2020.0
SKG_DIA_69,E_fc24ce6169,achieves,2020.0
SKG_DIA_69,E_fc24ce6169,than,2020.0
SKG_DIA_69,E_eae244eada,than,2020.0
SKG_DIA_69,E_53e61336bb,has,2020.0
SKG_DIA_69,E_a6d863741b,has,2020.0
SKG_DIA_69,E_31c49260f6,outperforms,2020.0
SKG_DIA_69,E_8b67fdb219,outperforms,2020.0
SKG_DIA_69,E_31c49260f6,outperforms,2020.0
SKG_DIA_69,E_daffed346e,outperforms,2020.0
SKG_DIA_69,E_8b67fdb219,in,2020.0
SKG_DIA_69,E_ad1fe5599a,in,2020.0
SKG_DIA_69,E_daffed346e,outperforms,2020.0
SKG_DIA_69,E_a27e1f1e91,outperforms,2020.0
SKG_DIA_69,E_a27e1f1e91,in,2020.0
SKG_DIA_69,E_c70f728470,in,2020.0
SKG_DIA_69,E_53e61336bb,has,2020.0
SKG_DIA_69,E_31c49260f6,has,2020.0
SKG_DIA_69,E_a6d863741b,performs,2020.0
SKG_DIA_69,E_f9323f5b51,performs,2020.0
SKG_DIA_69,E_f9323f5b51,in,2020.0
SKG_DIA_69,E_7fc324775a,in,2020.0
SKG_DIA_69,E_bf4c9f5319,has,2020.0
SKG_DIA_69,E_a27e1f1e91,has,2020.0
SKG_DIA_69,E_bf4c9f5319,has,2020.0
SKG_DIA_69,E_a6d863741b,has,2020.0
SKG_DIA_69,E_8b67fdb219,has,2020.0
SKG_DIA_69,E_a6d863741b,has,2020.0
SKG_DIA_69,E_53e61336bb,compared with,2020.0
SKG_DIA_69,E_bf4c9f5319,compared with,2020.0
SKG_DIA_70,E_893076b346,as,2020.0
SKG_DIA_70,E_f6cfe2d120,as,2020.0
SKG_DIA_70,E_893076b346,with,2020.0
SKG_DIA_70,E_893b879bce,with,2020.0
SKG_DIA_70,E_f6cfe2d120,with,2020.0
SKG_DIA_70,E_8dcc36be36,with,2020.0
SKG_DIA_70,E_893b879bce,as in,2020.0
SKG_DIA_70,E_dd1d762dc7,as in,2020.0
SKG_DIA_70,E_c0389af2bd,use,2020.0
SKG_DIA_70,E_893076b346,use,2020.0
SKG_DIA_70,E_2e3efcd806,part of,2020.0
SKG_DIA_70,E_78f84ece82,part of,2020.0
SKG_DIA_70,E_2e3efcd806,has,2020.0
SKG_DIA_70,E_5e8fe2a329,has,2020.0
SKG_DIA_70,E_c0389af2bd,use,2020.0
SKG_DIA_70,E_2e3efcd806,use,2020.0
SKG_DIA_70,E_c0389af2bd,as,2020.0
SKG_DIA_70,E_39524aa473,as,2020.0
SKG_DIA_70,E_c0389af2bd,use,2020.0
SKG_DIA_70,E_f60e3a34a4,use,2020.0
SKG_DIA_70,E_c0389af2bd,use,2020.0
SKG_DIA_70,E_740db3b6a4,use,2020.0
SKG_DIA_70,E_50301c95f5,run using,2020.0
SKG_DIA_70,E_c0389af2bd,has,2020.0
SKG_DIA_70,E_50301c95f5,has,2020.0
SKG_DIA_70,E_954d1ed3eb,to build,2020.0
SKG_DIA_70,E_69a9c97921,to build,2020.0
SKG_DIA_70,E_b17ee91ef5,layers of,2020.0
SKG_DIA_70,E_f366b889dc,layers of,2020.0
SKG_DIA_70,E_b17ee91ef5,for selecting,2020.0
SKG_DIA_70,E_4616a006d0,for selecting,2020.0
SKG_DIA_70,E_f366b889dc,has,2020.0
SKG_DIA_70,E_beb7b94e5e,has,2020.0
SKG_DIA_70,E_c0389af2bd,use,2020.0
SKG_DIA_70,E_b17ee91ef5,use,2020.0
SKG_DIA_70,E_faae7e9e4e,based on,2020.0
SKG_DIA_70,E_c4927a3cdf,based on,2020.0
SKG_DIA_70,E_faae7e9e4e,present,2020.0
SKG_DIA_70,E_7347e0b82f,present,2020.0
SKG_DIA_70,E_7347e0b82f,built upon,2020.0
SKG_DIA_70,E_3055efa320,built upon,2020.0
SKG_DIA_70,E_ece06ab99c,for,2020.0
SKG_DIA_70,E_b176d70e6e,for,2020.0
SKG_DIA_70,E_243bbdfb5f,for,2020.0
SKG_DIA_70,E_ceaf873a0c,for,2020.0
SKG_DIA_70,E_243bbdfb5f,for,2020.0
SKG_DIA_70,E_e94f8b426d,for,2020.0
SKG_DIA_70,E_79fdd4bca1,use,2020.0
SKG_DIA_70,E_f69812caed,use,2020.0
SKG_DIA_70,E_f69812caed,as,2020.0
SKG_DIA_70,E_f6cfe2d120,as,2020.0
SKG_DIA_70,E_f6cfe2d120,with,2020.0
SKG_DIA_70,E_174ac260b0,with,2020.0
SKG_DIA_70,E_671221a95f,has,2020.0
SKG_DIA_70,E_60d6cd3172,has,2020.0
SKG_DIA_70,E_3e76a0ef12,gives,2020.0
SKG_DIA_70,E_b33aed8f31,gives,2020.0
SKG_DIA_70,E_3e76a0ef12,encourages,2020.0
SKG_DIA_70,E_b33aed8f31,encourages,2020.0
SKG_DIA_70,E_b33aed8f31,to understand,2020.0
SKG_DIA_70,E_e06c9db0d6,to understand,2020.0
SKG_DIA_70,E_abfc06fba8,on,2020.0
SKG_DIA_70,E_50f2420b1e,on,2020.0
SKG_DIA_70,E_b33aed8f31,to understand,2020.0
SKG_DIA_70,E_e06c9db0d6,to understand,2020.0
SKG_DIA_70,E_b33aed8f31,to understand,2020.0
SKG_DIA_70,E_d3427c30c4,to understand,2020.0
SKG_DIA_70,E_d3427c30c4,based on,2020.0
SKG_DIA_70,E_cbde2df6a7,based on,2020.0
SKG_DIA_70,E_c3c5accec7,has,2020.0
SKG_DIA_70,E_3e76a0ef12,has,2020.0
SKG_DIA_70,E_b33aed8f31,has,2020.0
SKG_DIA_70,E_abfc06fba8,has,2020.0
SKG_DIA_70,E_50f2420b1e,has,2020.0
SKG_DIA_70,E_42aefbae01,has,2020.0
SKG_DIA_70,E_53e61336bb,compared with,2020.0
SKG_DIA_70,E_c3c5accec7,compared with,2020.0
SKG_DIA_70,E_53e61336bb,compared with,2020.0
SKG_DIA_70,E_3e76a0ef12,compared with,2020.0
SKG_DIA_70,E_64b3b8a139,in,2020.0
SKG_DIA_70,E_93b9dfb3c9,in,2020.0
SKG_DIA_70,E_afce5d4c84,on,2020.0
SKG_DIA_70,E_effa1a4557,on,2020.0
SKG_DIA_70,E_e9dac1cd16,has,2020.0
SKG_DIA_70,E_542b153e8e,has,2020.0
SKG_DIA_70,E_542b153e8e,has,2020.0
SKG_DIA_70,E_64b3b8a139,has,2020.0
SKG_DIA_70,E_53e61336bb,has,2020.0
SKG_DIA_70,E_e9dac1cd16,has,2020.0
SKG_DIA_70,E_25f6874be5,on,2020.0
SKG_DIA_70,E_eacc64bb0d,on,2020.0
SKG_DIA_70,E_25f6874be5,ranks,2020.0
SKG_DIA_70,E_ec31383cc7,ranks,2020.0
SKG_DIA_70,E_eacc64bb0d,by,2020.0
SKG_DIA_70,E_ad27e4ee16,by,2020.0
SKG_DIA_70,E_ec31383cc7,on,2020.0
SKG_DIA_70,E_d23a712e21,on,2020.0
SKG_DIA_70,E_e9dac1cd16,has,2020.0
SKG_DIA_70,E_542b153e8e,has,2020.0
SKG_DIA_70,E_542b153e8e,has,2020.0
SKG_DIA_70,E_25f6874be5,has,2020.0
SKG_DIA_70,E_53e61336bb,has,2020.0
SKG_DIA_70,E_e9dac1cd16,has,2020.0
SKG_DIA_70,E_cba0c4c14d,of,2020.0
SKG_DIA_70,E_63bdab124a,of,2020.0
SKG_DIA_70,E_63bdab124a,much higher than,2020.0
SKG_DIA_70,E_9333062fb0,much higher than,2020.0
SKG_DIA_70,E_9333062fb0,has,2020.0
SKG_DIA_70,E_d1fe9ab560,has,2020.0
SKG_DIA_70,E_53e61336bb,has,2020.0
SKG_DIA_70,E_cba0c4c14d,has,2020.0
SKG_DIA_70,E_53e61336bb,has,2020.0
SKG_DIA_70,E_77cacac655,has,2020.0
SKG_DIA_70,E_abfc06fba8,towards,2020.0
SKG_DIA_70,E_6d607e20b4,towards,2020.0
SKG_DIA_70,E_38f125cea2,in,2020.0
SKG_DIA_70,E_3711252c35,in,2020.0
SKG_DIA_70,E_abfc06fba8,has,2020.0
SKG_DIA_70,E_b33aed8f31,has,2020.0
SKG_DIA_70,E_6d607e20b4,has,2020.0
SKG_DIA_70,E_b33aed8f31,has,2020.0
SKG_DIA_70,E_b33aed8f31,has,2020.0
SKG_DIA_70,E_542b153e8e,has,2020.0
SKG_DIA_70,E_542b153e8e,has,2020.0
SKG_DIA_70,E_38f125cea2,has,2020.0
NOVEL_DIA_71,E_c0d12bb885,takes,2021.0
NOVEL_DIA_71,E_c0d12bb885,utilizes,2021.0
NOVEL_DIA_71,E_9437989753,utilizes,2021.0
NOVEL_DIA_71,E_a43c1b0aa5,as,2021.0
NOVEL_DIA_71,E_9437989753,to control,2021.0
NOVEL_DIA_71,E_e727c5b796,to control,2021.0
NOVEL_DIA_71,E_9437989753,to control,2021.0
NOVEL_DIA_71,E_b373364ea2,to control,2021.0
NOVEL_DIA_71,E_e727c5b796,has,2021.0
NOVEL_DIA_71,E_2385c48ad7,has,2021.0
NOVEL_DIA_71,E_b575844c21,has,2021.0
NOVEL_DIA_71,E_c0d12bb885,has,2021.0
NOVEL_DIA_71,E_44ccc6c14f,to extract,2021.0
NOVEL_DIA_71,E_5a27b7b2bf,to extract,2021.0
NOVEL_DIA_71,E_44ccc6c14f,filter,2021.0
NOVEL_DIA_71,E_b54e78fdf2,filter,2021.0
NOVEL_DIA_71,E_b54e78fdf2,for,2021.0
NOVEL_DIA_71,E_5fb4a39978,for,2021.0
NOVEL_DIA_71,E_b83d883735,uses,2021.0
NOVEL_DIA_71,E_925bb678b7,uses,2021.0
NOVEL_DIA_71,E_925bb678b7,to dynamically exploit,2021.0
NOVEL_DIA_71,E_3ad312362d,to dynamically exploit,2021.0
NOVEL_DIA_71,E_3ad312362d,for,2021.0
NOVEL_DIA_71,E_f9e24c6e48,for,2021.0
NOVEL_DIA_71,E_e9dac1cd16,using,2021.0
NOVEL_DIA_71,E_434bac5ae0,using,2021.0
NOVEL_DIA_71,E_e9dac1cd16,choose,2021.0
NOVEL_DIA_71,E_3d3eb2e5c4,choose,2021.0
NOVEL_DIA_71,E_434bac5ae0,choose,2021.0
NOVEL_DIA_71,E_3d3eb2e5c4,choose,2021.0
NOVEL_DIA_71,E_3d3eb2e5c4,between,2021.0
NOVEL_DIA_71,E_020c0f8a09,between,2021.0
NOVEL_DIA_71,E_e9dac1cd16,has,2021.0
NOVEL_DIA_71,E_53a0cae122,has,2021.0
NOVEL_DIA_71,E_85799ff4e5,train,2021.0
NOVEL_DIA_71,E_e9dac1cd16,train,2021.0
NOVEL_DIA_71,E_b794c3472c,from,2021.0
NOVEL_DIA_71,E_85799ff4e5,has,2021.0
NOVEL_DIA_71,E_4616a006d0,such as,2021.0
NOVEL_DIA_71,E_4e00deceeb,such as,2021.0
NOVEL_DIA_71,E_4616a006d0,such as,2021.0
NOVEL_DIA_71,E_7e756a3eef,such as,2021.0
NOVEL_DIA_71,E_4616a006d0,such as,2021.0
NOVEL_DIA_71,E_b794c3472c,such as,2021.0
NOVEL_DIA_71,E_4616a006d0,such as,2021.0
NOVEL_DIA_71,E_448b582cdf,such as,2021.0
NOVEL_DIA_71,E_4616a006d0,tuned with,2021.0
NOVEL_DIA_71,E_e67a8e7466,tuned with,2021.0
NOVEL_DIA_71,E_448b582cdf,tuned with,2021.0
NOVEL_DIA_71,E_e67a8e7466,tuned with,2021.0
NOVEL_DIA_71,E_e67a8e7466,over,2021.0
NOVEL_DIA_71,E_8bdcb08f6f,over,2021.0
NOVEL_DIA_71,E_85799ff4e5,has,2021.0
NOVEL_DIA_71,E_4616a006d0,has,2021.0
NOVEL_DIA_71,E_3f27b5ff22,better model,2021.0
NOVEL_DIA_71,E_3d7e4e177c,better model,2021.0
NOVEL_DIA_71,E_20f35e630d,propose,2021.0
NOVEL_DIA_71,E_3f27b5ff22,propose,2021.0
NOVEL_DIA_71,E_e179953e5f,is,2021.0
NOVEL_DIA_71,E_57f7b0e5ff,is,2021.0
NOVEL_DIA_71,E_57f7b0e5ff,equipped with,2021.0
NOVEL_DIA_71,E_c7ba5bde39,equipped with,2021.0
NOVEL_DIA_71,E_c7ba5bde39,obtaining,2021.0
NOVEL_DIA_71,E_c7f4e8391c,obtaining,2021.0
NOVEL_DIA_71,E_20f35e630d,propose,2021.0
NOVEL_DIA_71,E_e179953e5f,propose,2021.0
NOVEL_DIA_71,E_3f27b5ff22,directly incorporates,2021.0
NOVEL_DIA_71,E_dcc4375908,directly incorporates,2021.0
NOVEL_DIA_71,E_dcc4375908,of,2021.0
NOVEL_DIA_71,E_e48d7f9114,of,2021.0
NOVEL_DIA_71,E_dcc4375908,by comparing,2021.0
NOVEL_DIA_71,E_a65b94a37c,by comparing,2021.0
NOVEL_DIA_71,E_a65b94a37c,between,2021.0
NOVEL_DIA_71,E_7871d27226,between,2021.0
NOVEL_DIA_71,E_a65b94a37c,between,2021.0
NOVEL_DIA_71,E_c3e1bead69,between,2021.0
NOVEL_DIA_71,E_c3e1bead69,to model,2021.0
NOVEL_DIA_71,E_08e7ed7f3a,to model,2021.0
NOVEL_DIA_71,E_20f35e630d,propose,2021.0
NOVEL_DIA_71,E_3f27b5ff22,propose,2021.0
NOVEL_DIA_71,E_c7ba5bde39,consists of,2021.0
NOVEL_DIA_71,E_d73ac20dd6,consists of,2021.0
NOVEL_DIA_71,E_c7ba5bde39,consists of,2021.0
NOVEL_DIA_71,E_4967aaf594,consists of,2021.0
NOVEL_DIA_71,E_c7ba5bde39,responsible for capturing,2021.0
NOVEL_DIA_71,E_b51789c347,responsible for capturing,2021.0
NOVEL_DIA_71,E_b51789c347,from,2021.0
NOVEL_DIA_71,E_a348fb0592,from,2021.0
NOVEL_DIA_71,E_b51789c347,to generate,2021.0
NOVEL_DIA_71,E_f74eb8e6dc,to generate,2021.0
NOVEL_DIA_71,E_b51789c347,to improve,2021.0
NOVEL_DIA_71,E_c9b4135d04,to improve,2021.0
NOVEL_DIA_71,E_f74eb8e6dc,to improve,2021.0
NOVEL_DIA_71,E_c9b4135d04,to improve,2021.0
NOVEL_DIA_71,E_20f35e630d,proposing,2021.0
NOVEL_DIA_71,E_c7ba5bde39,proposing,2021.0
NOVEL_DIA_71,E_776ea3bf11,of,2021.0
NOVEL_DIA_71,E_2dfd9fca6c,of,2021.0
NOVEL_DIA_71,E_2dfd9fca6c,in,2021.0
NOVEL_DIA_71,E_50c557384b,in,2021.0
NOVEL_DIA_71,E_2dfd9fca6c,makes,2021.0
NOVEL_DIA_71,E_245f6d9799,makes,2021.0
NOVEL_DIA_71,E_484ab36eb1,in,2021.0
NOVEL_DIA_71,E_2591128d29,in,2021.0
NOVEL_DIA_71,E_484ab36eb1,can learn,2021.0
NOVEL_DIA_71,E_b36144665d,can learn,2021.0
NOVEL_DIA_71,E_245f6d9799,has,2021.0
NOVEL_DIA_71,E_ddd7e670f5,has,2021.0
NOVEL_DIA_71,E_d48b717e11,in,2021.0
NOVEL_DIA_71,E_2aacec0997,in,2021.0
NOVEL_DIA_71,E_ac96a67ff4,has,2021.0
NOVEL_DIA_71,E_d48b717e11,has,2021.0
NOVEL_DIA_71,E_c8cdb40d82,achieves,2021.0
NOVEL_DIA_71,E_8cc72282da,achieves,2021.0
NOVEL_DIA_71,E_8cc72282da,on,2021.0
NOVEL_DIA_71,E_a1c4d1d7b7,on,2021.0
NOVEL_DIA_71,E_53e61336bb,observe that,2021.0
NOVEL_DIA_71,E_c8cdb40d82,observe that,2021.0
NOVEL_DIA_71,E_2591128d29,exhibits,2021.0
NOVEL_DIA_71,E_4974436c9c,exhibits,2021.0
NOVEL_DIA_71,E_4974436c9c,compared with,2021.0
NOVEL_DIA_71,E_38f125cea2,compared with,2021.0
NOVEL_DIA_71,E_42338d3792,has,2021.0
NOVEL_DIA_71,E_2591128d29,has,2021.0
NOVEL_DIA_71,E_53e61336bb,On,2021.0
NOVEL_DIA_71,E_42338d3792,On,2021.0
NOVEL_DIA_71,E_20f35e630d,outperforms,2021.0
NOVEL_DIA_71,E_e8876bec90,outperforms,2021.0
NOVEL_DIA_71,E_939c699825,on,2021.0
NOVEL_DIA_71,E_53e61336bb,has,2021.0
NOVEL_DIA_71,E_20f35e630d,has,2021.0
NOVEL_DIA_71,E_3d5f1ffead,for,2021.0
NOVEL_DIA_71,E_9259521658,for,2021.0
NOVEL_DIA_71,E_7a287e04d6,has,2021.0
NOVEL_DIA_71,E_3d5f1ffead,has,2021.0
NOVEL_DIA_71,E_53e61336bb,On,2021.0
NOVEL_DIA_71,E_7a287e04d6,On,2021.0
NOVEL_DIA_71,E_2591128d29,achieves,2021.0
NOVEL_DIA_71,E_12bbd9846d,has,2021.0
NOVEL_DIA_71,E_12bbd9846d,has,2021.0
NOVEL_DIA_71,E_38f125cea2,has,2021.0
NOVEL_DIA_71,E_2591128d29,has,2021.0
NOVEL_DIA_71,E_53e61336bb,has,2021.0
NOVEL_DIA_71,E_f9074986ef,on,2021.0
NOVEL_DIA_71,E_3711252c35,on,2021.0
NOVEL_DIA_71,E_542b153e8e,has,2021.0
NOVEL_DIA_71,E_f9074986ef,has,2021.0
SKG_DIA_0,E_20f35e630d,with,2019.0
SKG_DIA_0,E_8417db885f,with,2019.0
SKG_DIA_0,E_20f35e630d,with,2019.0
SKG_DIA_0,E_20f35e630d,with,2019.0
SKG_DIA_0,E_20f35e630d,with,2019.0
SKG_DIA_0,E_e431641ab6,with,2019.0
SKG_DIA_0,E_20f35e630d,with,2019.0
SKG_DIA_0,E_ba75f69e15,with,2019.0
SKG_DIA_0,E_20f35e630d,with,2019.0
SKG_DIA_0,E_8ea537fa21,with,2019.0
SKG_DIA_0,E_20f35e630d,with,2019.0
SKG_DIA_0,E_8ea537fa21,with,2019.0
SKG_DIA_0,E_20f35e630d,with,2019.0
SKG_DIA_0,E_8ea537fa21,with,2019.0
SKG_DIA_0,E_20f35e630d,has,2019.0
SKG_DIA_0,E_e431641ab6,has,2019.0
SKG_DIA_0,E_b12965637d,with,2019.0
SKG_DIA_0,E_20f35e630d,with,2019.0
SKG_DIA_0,E_b12965637d,with,2019.0
SKG_DIA_0,E_20f35e630d,with,2019.0
SKG_DIA_0,E_b12965637d,with,2019.0
SKG_DIA_0,E_8ea537fa21,with,2019.0
SKG_DIA_0,E_6831ab04c5,facilitates extracting,2019.0
SKG_DIA_0,E_3d773d6f02,facilitates extracting,2019.0
SKG_DIA_0,E_6831ab04c5,yields,2019.0
SKG_DIA_0,E_9e095b6706,yields,2019.0
SKG_DIA_0,E_9e095b6706,to,2019.0
SKG_DIA_0,E_b6e45922f4,to,2019.0
SKG_DIA_0,E_b12965637d,has,2019.0
SKG_DIA_0,E_6831ab04c5,has,2019.0
SKG_DIA_0,E_6b18f6b140,with,2019.0
SKG_DIA_0,E_4e099738fb,with,2019.0
SKG_DIA_0,E_4e099738fb,where,2019.0
SKG_DIA_0,E_7166863177,where,2019.0
SKG_DIA_0,E_7166863177,applied in,2019.0
SKG_DIA_0,E_ae2b1fca51,applied in,2019.0
SKG_DIA_0,E_ae2b1fca51,to generate,2019.0
SKG_DIA_0,E_099db183e6,to generate,2019.0
SKG_DIA_0,E_56c61ed958,has,2019.0
SKG_DIA_0,E_6b18f6b140,has,2019.0
SKG_DIA_0,E_6b18f6b140,with,2019.0
SKG_DIA_0,E_f2525b1ea6,with,2019.0
SKG_DIA_0,E_e6f4d3b4e4,introduces,2019.0
SKG_DIA_0,E_d8755580b4,introduces,2019.0
SKG_DIA_0,E_d8755580b4,for,2019.0
SKG_DIA_0,E_8578b4ca63,for,2019.0
SKG_DIA_0,E_d55977c223,has,2019.0
SKG_DIA_0,E_e6f4d3b4e4,has,2019.0
SKG_DIA_0,E_b575844c21,has,2019.0
SKG_DIA_0,E_d55977c223,has,2019.0
SKG_DIA_0,E_8a48369c2d,with and without,2019.0
SKG_DIA_0,E_b7909f194e,with and without,2019.0
SKG_DIA_0,E_c124c2b835,has,2019.0
SKG_DIA_0,E_8a48369c2d,has,2019.0
SKG_DIA_0,E_b7909f194e,has,2019.0
SKG_DIA_0,E_7ffce9e47a,has,2019.0
SKG_DIA_0,E_b575844c21,has,2019.0
SKG_DIA_0,E_c124c2b835,has,2019.0
SKG_DIA_0,E_cf7b02dc90,for,2019.0
SKG_DIA_0,E_ade09f1aa0,for,2019.0
SKG_DIA_0,E_cf7b02dc90,models,2019.0
SKG_DIA_0,E_30d30ae3e0,models,2019.0
SKG_DIA_0,E_30d30ae3e0,by training,2019.0
SKG_DIA_0,E_f1253bc7b6,by training,2019.0
SKG_DIA_0,E_f1253bc7b6,within,2019.0
SKG_DIA_0,E_f2d2ad2685,within,2019.0
SKG_DIA_0,E_2b8fccc89c,has,2019.0
SKG_DIA_0,E_cf7b02dc90,has,2019.0
SKG_DIA_0,E_b575844c21,has,2019.0
SKG_DIA_0,E_2b8fccc89c,has,2019.0
SKG_DIA_0,E_46d634be2d,set to,2019.0
SKG_DIA_0,E_46d634be2d,with,2019.0
SKG_DIA_0,E_c33dfedf49,with,2019.0
SKG_DIA_0,E_c33dfedf49,where,2019.0
SKG_DIA_0,E_a6dbf8b603,where,2019.0
SKG_DIA_0,E_a6dbf8b603,of,2019.0
SKG_DIA_0,E_14c486a4f0,of,2019.0
SKG_DIA_0,E_14c486a4f0,is,2019.0
SKG_DIA_0,E_14c486a4f0,is,2019.0
SKG_DIA_0,E_14c486a4f0,is,2019.0
SKG_DIA_0,E_14c486a4f0,is,2019.0
SKG_DIA_0,E_b355bf18cd,limited to,2019.0
SKG_DIA_0,E_ff2ede8059,is,2019.0
SKG_DIA_0,E_07ef81225e,is,2019.0
SKG_DIA_0,E_b1f964d519,shared by,2019.0
SKG_DIA_0,E_166e64f6c3,initialized from,2019.0
SKG_DIA_0,E_c4938dc49f,initialized from,2019.0
SKG_DIA_0,E_88f4b3cf9a,for,2019.0
SKG_DIA_0,E_333aba968c,for,2019.0
SKG_DIA_0,E_88f4b3cf9a,with,2019.0
SKG_DIA_0,E_37a5612413,with,2019.0
SKG_DIA_0,E_88f4b3cf9a,with,2019.0
SKG_DIA_0,E_d60683492b,with,2019.0
SKG_DIA_0,E_333aba968c,with,2019.0
SKG_DIA_0,E_37a5612413,with,2019.0
SKG_DIA_0,E_37a5612413,has,2019.0
SKG_DIA_0,E_d60683492b,has,2019.0
SKG_DIA_0,E_54013aad65,adopt,2019.0
SKG_DIA_0,E_01af97366b,adopt,2019.0
SKG_DIA_0,E_01af97366b,of,2019.0
SKG_DIA_0,E_7ab4c5df41,of,2019.0
SKG_DIA_0,E_7ab4c5df41,for,2019.0
SKG_DIA_0,E_6d912312cc,for,2019.0
SKG_DIA_0,E_6d912312cc,in,2019.0
SKG_DIA_0,E_2b8fccc89c,in,2019.0
SKG_DIA_0,E_6d912312cc,set to,2019.0
SKG_DIA_0,E_2b8fccc89c,set to,2019.0
SKG_DIA_0,E_7eb0c8a05e,has,2019.0
SKG_DIA_0,E_c0389af2bd,For,2019.0
SKG_DIA_0,E_54013aad65,For,2019.0
SKG_DIA_0,E_d60683492b,as,2019.0
SKG_DIA_0,E_c602737d3a,for,2019.0
SKG_DIA_0,E_d29c0d308d,for,2019.0
SKG_DIA_0,E_d29c0d308d,in,2019.0
SKG_DIA_0,E_c0389af2bd,use,2019.0
SKG_DIA_0,E_c602737d3a,use,2019.0
SKG_DIA_0,E_f69b33f079,limited to,2019.0
SKG_DIA_0,E_ca7d66ecb1,where,2019.0
SKG_DIA_0,E_c29d75f1ba,for,2019.0
SKG_DIA_0,E_9f71303744,for,2019.0
SKG_DIA_0,E_c0389af2bd,size of,2019.0
SKG_DIA_0,E_f69b33f079,size of,2019.0
SKG_DIA_0,E_ac5552fd6a,implemented with,2019.0
SKG_DIA_0,E_0bfde466bf,implemented with,2019.0
SKG_DIA_0,E_c0389af2bd,implemented with,2019.0
SKG_DIA_0,E_0bfde466bf,implemented with,2019.0
SKG_DIA_0,E_c0389af2bd,has,2019.0
SKG_DIA_0,E_ac5552fd6a,has,2019.0
SKG_DIA_0,E_20f35e630d,pre-train,2019.0
SKG_DIA_0,E_76a2323ace,pre-train,2019.0
SKG_DIA_0,E_76a2323ace,using,2019.0
SKG_DIA_0,E_ea9e801b0d,using,2019.0
SKG_DIA_0,E_85799ff4e5,pre-train,2019.0
SKG_DIA_0,E_76a2323ace,pre-train,2019.0
SKG_DIA_0,E_459fa24c58,of,2019.0
SKG_DIA_0,E_c124c2b835,of,2019.0
SKG_DIA_0,E_459fa24c58,adopt,2019.0
SKG_DIA_0,E_1eeb0e821b,adopt,2019.0
SKG_DIA_0,E_1eeb0e821b,where,2019.0
SKG_DIA_0,E_7edabf994b,where,2019.0
SKG_DIA_0,E_7edabf994b,of,2019.0
SKG_DIA_0,E_7dd7772024,of,2019.0
SKG_DIA_0,E_08ff63f6c8,during,2019.0
SKG_DIA_0,E_c185ddac8b,during,2019.0
SKG_DIA_0,E_85799ff4e5,To overcome,2019.0
SKG_DIA_0,E_459fa24c58,To overcome,2019.0
SKG_DIA_0,E_85799ff4e5,adopt,2019.0
SKG_DIA_0,E_1eeb0e821b,adopt,2019.0
SKG_DIA_0,E_d0a73b8906,by considering,2019.0
SKG_DIA_0,E_3ad312362d,by considering,2019.0
SKG_DIA_0,E_d0a73b8906,modeling,2019.0
SKG_DIA_0,E_118d7e87ca,modeling,2019.0
SKG_DIA_0,E_3ad312362d,of,2019.0
SKG_DIA_0,E_7345da128a,of,2019.0
SKG_DIA_0,E_118d7e87ca,with,2019.0
SKG_DIA_0,E_4f7809d0b7,with,2019.0
SKG_DIA_0,E_20f35e630d,utilize,2019.0
SKG_DIA_0,E_d0a73b8906,utilize,2019.0
SKG_DIA_0,E_20f35e630d,modeling,2019.0
